order_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,status,order_date
ORD-015910,1,3,27in 1440p Monitor,displays,4,319.99,1279.96,cancelled,2026-07-09T09:10:35+00:00
ORD-015911,10,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,pending,2026-07-09T04:55:23+00:00
ORD-015912,7,3,27in 1440p Monitor,displays,2,319.99,639.98,refunded,2026-07-09T16:50:28+00:00
ORD-015913,8,4,34in Ultrawide Monitor,displays,1,579.00,579.00,pending,2026-07-09T11:51:13+00:00
ORD-015914,5,2,Wireless Mouse,peripherals,5,49.50,247.50,cancelled,2026-07-09T15:41:01+00:00
ORD-015915,7,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,completed,2026-07-09T23:56:06+00:00
ORD-015916,8,7,Standing Desk 120cm,furniture,5,449.00,2245.00,cancelled,2026-07-09T02:46:56+00:00
ORD-015917,10,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,cancelled,2026-07-09T08:05:00+00:00
ORD-015918,8,6,Desk Speakers Pair,audio,2,89.00,178.00,completed,2026-07-09T06:02:52+00:00
ORD-015919,6,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,cancelled,2026-07-09T12:53:52+00:00
ORD-015920,7,8,Ergonomic Chair,furniture,1,612.75,612.75,refunded,2026-07-09T02:01:31+00:00
ORD-015921,3,4,34in Ultrawide Monitor,displays,1,579.00,579.00,refunded,2026-07-09T22:45:48+00:00
ORD-015922,7,3,27in 1440p Monitor,displays,1,319.99,319.99,pending,2026-07-09T12:34:21+00:00
ORD-015923,1,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,refunded,2026-07-09T09:25:49+00:00
ORD-015924,3,7,Standing Desk 120cm,furniture,2,449.00,898.00,refunded,2026-07-09T19:47:40+00:00
ORD-015925,9,2,Wireless Mouse,peripherals,2,49.50,99.00,pending,2026-07-09T20:18:27+00:00
ORD-015926,1,7,Standing Desk 120cm,furniture,2,449.00,898.00,refunded,2026-07-09T04:28:08+00:00
ORD-015927,6,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,cancelled,2026-07-09T06:16:38+00:00
ORD-015928,5,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,completed,2026-07-09T17:56:42+00:00
ORD-015929,1,7,Standing Desk 120cm,furniture,5,449.00,2245.00,cancelled,2026-07-09T05:31:26+00:00
ORD-015930,2,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,pending,2026-07-09T18:53:30+00:00
ORD-015931,2,8,Ergonomic Chair,furniture,4,612.75,2451.00,refunded,2026-07-09T07:56:04+00:00
ORD-015932,8,8,Ergonomic Chair,furniture,3,612.75,1838.25,cancelled,2026-07-09T06:07:41+00:00
ORD-015933,9,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,refunded,2026-07-09T19:49:47+00:00
ORD-015934,8,3,27in 1440p Monitor,displays,3,319.99,959.97,cancelled,2026-07-09T05:02:42+00:00
ORD-015935,1,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,refunded,2026-07-09T09:55:57+00:00
ORD-015936,9,6,Desk Speakers Pair,audio,1,89.00,89.00,completed,2026-07-09T12:04:13+00:00
ORD-015937,2,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,refunded,2026-07-09T07:48:19+00:00
ORD-015938,6,5,Over-ear Headphones,audio,4,199.95,799.80,cancelled,2026-07-09T01:43:40+00:00
ORD-015939,6,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,pending,2026-07-09T16:58:25+00:00
ORD-015940,4,5,Over-ear Headphones,audio,1,199.95,199.95,pending,2026-07-09T17:35:00+00:00
