order_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,status,order_date
ORD-072335,2,2,Wireless Mouse,peripherals,1,49.50,49.50,refunded,2026-08-04T07:36:59+00:00
ORD-072336,3,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,completed,2026-08-04T02:41:12+00:00
ORD-072337,3,6,Desk Speakers Pair,audio,1,89.00,89.00,cancelled,2026-08-04T21:36:17+00:00
ORD-072338,4,5,Over-ear Headphones,audio,3,199.95,599.85,pending,2026-08-04T15:25:05+00:00
ORD-072339,10,8,Ergonomic Chair,furniture,1,612.75,612.75,completed,2026-08-04T01:11:01+00:00
ORD-072340,4,3,27in 1440p Monitor,displays,1,319.99,319.99,pending,2026-08-04T06:28:28+00:00
ORD-072341,1,7,Standing Desk 120cm,furniture,1,449.00,449.00,pending,2026-08-04T05:08:42+00:00
ORD-072342,1,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,cancelled,2026-08-04T12:45:43+00:00
ORD-072343,8,5,Over-ear Headphones,audio,5,199.95,999.75,pending,2026-08-04T08:04:27+00:00
ORD-072344,8,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,refunded,2026-08-04T15:48:59+00:00
ORD-072345,4,6,Desk Speakers Pair,audio,2,89.00,178.00,cancelled,2026-08-04T22:13:12+00:00
ORD-072346,7,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,refunded,2026-08-04T18:52:08+00:00
ORD-072347,7,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,completed,2026-08-04T09:58:10+00:00
ORD-072348,10,2,Wireless Mouse,peripherals,1,49.50,49.50,completed,2026-08-04T23:58:23+00:00
ORD-072349,1,7,Standing Desk 120cm,furniture,3,449.00,1347.00,pending,2026-08-04T00:38:39+00:00
ORD-072350,5,7,Standing Desk 120cm,furniture,5,449.00,2245.00,refunded,2026-08-04T07:10:09+00:00
ORD-072351,6,5,Over-ear Headphones,audio,1,199.95,199.95,refunded,2026-08-04T07:21:57+00:00
ORD-072352,9,7,Standing Desk 120cm,furniture,3,449.00,1347.00,pending,2026-08-04T03:04:12+00:00
ORD-072353,8,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,pending,2026-08-04T21:24:03+00:00
ORD-072354,6,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,cancelled,2026-08-04T04:23:29+00:00
ORD-072355,2,3,27in 1440p Monitor,displays,2,319.99,639.98,pending,2026-08-04T18:24:42+00:00
ORD-072356,6,7,Standing Desk 120cm,furniture,4,449.00,1796.00,pending,2026-08-04T21:07:19+00:00
ORD-072357,2,5,Over-ear Headphones,audio,4,199.95,799.80,pending,2026-08-04T09:07:27+00:00
ORD-072358,2,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,completed,2026-08-04T18:10:37+00:00
ORD-072359,9,2,Wireless Mouse,peripherals,1,49.50,49.50,refunded,2026-08-04T11:18:54+00:00
ORD-072360,4,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,completed,2026-08-04T03:12:06+00:00
ORD-072361,3,6,Desk Speakers Pair,audio,2,89.00,178.00,refunded,2026-08-04T05:25:21+00:00
ORD-072362,5,7,Standing Desk 120cm,furniture,1,449.00,449.00,pending,2026-08-04T12:59:53+00:00
ORD-072363,1,3,27in 1440p Monitor,displays,5,319.99,1599.95,completed,2026-08-04T19:05:04+00:00
ORD-072364,6,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,cancelled,2026-08-04T19:54:55+00:00
ORD-072365,10,5,Over-ear Headphones,audio,1,199.95,199.95,pending,2026-08-04T16:00:56+00:00
ORD-072366,8,3,27in 1440p Monitor,displays,2,319.99,639.98,cancelled,2026-08-04T21:14:04+00:00
ORD-072367,8,5,Over-ear Headphones,audio,4,199.95,799.80,completed,2026-08-04T18:57:55+00:00
ORD-072368,2,6,Desk Speakers Pair,audio,1,89.00,89.00,pending,2026-08-04T13:16:02+00:00
ORD-072369,4,2,Wireless Mouse,peripherals,4,49.50,198.00,completed,2026-08-04T13:55:18+00:00
ORD-072370,10,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,cancelled,2026-08-04T18:23:35+00:00
ORD-072371,8,7,Standing Desk 120cm,furniture,1,449.00,449.00,completed,2026-08-04T09:34:42+00:00
ORD-072372,5,6,Desk Speakers Pair,audio,5,89.00,445.00,refunded,2026-08-04T14:33:23+00:00
ORD-072373,8,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,refunded,2026-08-04T14:31:52+00:00
ORD-072374,10,3,27in 1440p Monitor,displays,2,319.99,639.98,refunded,2026-08-04T22:04:06+00:00
ORD-072375,8,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,cancelled,2026-08-04T21:03:12+00:00
ORD-072376,10,5,Over-ear Headphones,audio,4,199.95,799.80,completed,2026-08-04T03:01:46+00:00
ORD-072377,7,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,completed,2026-08-04T01:18:38+00:00
ORD-072378,7,6,Desk Speakers Pair,audio,1,89.00,89.00,pending,2026-08-04T18:10:45+00:00
ORD-072379,3,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,refunded,2026-08-04T07:56:24+00:00
ORD-072380,2,5,Over-ear Headphones,audio,1,199.95,199.95,completed,2026-08-04T07:25:43+00:00
ORD-072381,2,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,pending,2026-08-04T11:24:02+00:00
ORD-072382,6,3,27in 1440p Monitor,displays,4,319.99,1279.96,completed,2026-08-04T13:12:35+00:00
ORD-072383,5,4,34in Ultrawide Monitor,displays,5,579.00,2895.00,completed,2026-08-04T10:08:12+00:00
ORD-072384,8,8,Ergonomic Chair,furniture,1,612.75,612.75,refunded,2026-08-04T18:16:17+00:00
ORD-072385,10,8,Ergonomic Chair,furniture,1,612.75,612.75,completed,2026-08-04T19:24:59+00:00
ORD-072386,10,3,27in 1440p Monitor,displays,4,319.99,1279.96,cancelled,2026-08-04T23:04:03+00:00
ORD-072387,8,2,Wireless Mouse,peripherals,3,49.50,148.50,pending,2026-08-04T20:26:54+00:00
ORD-072388,2,7,Standing Desk 120cm,furniture,5,449.00,2245.00,cancelled,2026-08-04T22:32:15+00:00
ORD-072389,3,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,refunded,2026-08-04T09:42:54+00:00
ORD-072390,6,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,cancelled,2026-08-04T01:44:12+00:00
ORD-072391,2,4,34in Ultrawide Monitor,displays,1,579.00,579.00,pending,2026-08-04T02:00:15+00:00
ORD-072392,6,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,pending,2026-08-04T12:53:07+00:00
ORD-072393,5,8,Ergonomic Chair,furniture,2,612.75,1225.50,cancelled,2026-08-04T04:25:40+00:00
ORD-072394,3,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,completed,2026-08-04T02:59:45+00:00
ORD-072395,8,6,Desk Speakers Pair,audio,1,89.00,89.00,refunded,2026-08-04T23:19:53+00:00
ORD-072396,4,5,Over-ear Headphones,audio,1,199.95,199.95,completed,2026-08-04T00:00:15+00:00
ORD-072397,3,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,pending,2026-08-04T21:01:55+00:00
ORD-072398,4,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,pending,2026-08-04T12:45:39+00:00
ORD-072399,7,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,refunded,2026-08-04T09:53:27+00:00
