order_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,status,order_date
ORD-076203,1,6,Desk Speakers Pair,audio,2,89.00,178.00,refunded,2026-08-06T15:19:49+00:00
ORD-076204,8,7,Standing Desk 120cm,furniture,2,449.00,898.00,refunded,2026-08-06T09:41:05+00:00
ORD-076205,1,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,completed,2026-08-06T03:17:52+00:00
ORD-076206,9,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,refunded,2026-08-06T14:31:05+00:00
ORD-076207,10,4,34in Ultrawide Monitor,displays,5,579.00,2895.00,refunded,2026-08-06T08:40:34+00:00
ORD-076208,7,2,Wireless Mouse,peripherals,5,49.50,247.50,cancelled,2026-08-06T06:29:04+00:00
ORD-076209,2,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,refunded,2026-08-06T02:39:05+00:00
ORD-076210,3,7,Standing Desk 120cm,furniture,4,449.00,1796.00,refunded,2026-08-06T08:35:28+00:00
ORD-076211,2,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,refunded,2026-08-06T19:17:16+00:00
ORD-076212,9,7,Standing Desk 120cm,furniture,1,449.00,449.00,pending,2026-08-06T18:40:30+00:00
ORD-076213,5,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,completed,2026-08-06T03:41:37+00:00
ORD-076214,8,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,cancelled,2026-08-06T18:52:10+00:00
ORD-076215,8,7,Standing Desk 120cm,furniture,2,449.00,898.00,refunded,2026-08-06T00:22:47+00:00
ORD-076216,8,3,27in 1440p Monitor,displays,2,319.99,639.98,completed,2026-08-06T11:16:37+00:00
ORD-076217,1,7,Standing Desk 120cm,furniture,5,449.00,2245.00,pending,2026-08-06T03:26:29+00:00
ORD-076218,10,7,Standing Desk 120cm,furniture,2,449.00,898.00,cancelled,2026-08-06T20:57:49+00:00
ORD-076219,1,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,pending,2026-08-06T08:54:42+00:00
ORD-076220,5,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,refunded,2026-08-06T04:18:42+00:00
ORD-076221,4,7,Standing Desk 120cm,furniture,3,449.00,1347.00,cancelled,2026-08-06T17:29:40+00:00
ORD-076222,4,5,Over-ear Headphones,audio,3,199.95,599.85,refunded,2026-08-06T12:22:31+00:00
ORD-076223,6,2,Wireless Mouse,peripherals,4,49.50,198.00,cancelled,2026-08-06T15:26:55+00:00
ORD-076224,1,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,completed,2026-08-06T11:55:03+00:00
