order_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,status,order_date
ORD-067950,6,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,completed,2026-08-02T13:28:14+00:00
ORD-067951,5,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,pending,2026-08-02T03:28:36+00:00
ORD-067952,1,7,Standing Desk 120cm,furniture,2,449.00,898.00,cancelled,2026-08-02T19:32:57+00:00
ORD-067953,6,5,Over-ear Headphones,audio,4,199.95,799.80,completed,2026-08-02T13:31:04+00:00
ORD-067954,4,7,Standing Desk 120cm,furniture,1,449.00,449.00,pending,2026-08-02T08:23:47+00:00
ORD-067955,7,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,completed,2026-08-02T13:20:39+00:00
ORD-067956,5,8,Ergonomic Chair,furniture,4,612.75,2451.00,completed,2026-08-02T21:43:26+00:00
ORD-067957,4,8,Ergonomic Chair,furniture,3,612.75,1838.25,pending,2026-08-02T21:29:46+00:00
ORD-067958,3,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,cancelled,2026-08-02T13:16:14+00:00
ORD-067959,7,6,Desk Speakers Pair,audio,1,89.00,89.00,cancelled,2026-08-02T16:13:21+00:00
ORD-067960,1,2,Wireless Mouse,peripherals,5,49.50,247.50,completed,2026-08-02T06:41:10+00:00
ORD-067961,8,7,Standing Desk 120cm,furniture,2,449.00,898.00,pending,2026-08-02T05:34:35+00:00
ORD-067962,10,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,completed,2026-08-02T14:02:15+00:00
ORD-067963,3,6,Desk Speakers Pair,audio,3,89.00,267.00,cancelled,2026-08-02T07:30:48+00:00
ORD-067964,1,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,cancelled,2026-08-02T17:46:46+00:00
ORD-067965,6,2,Wireless Mouse,peripherals,2,49.50,99.00,pending,2026-08-02T08:20:31+00:00
ORD-067966,4,8,Ergonomic Chair,furniture,4,612.75,2451.00,pending,2026-08-02T18:18:30+00:00
ORD-067967,10,8,Ergonomic Chair,furniture,3,612.75,1838.25,cancelled,2026-08-02T13:59:43+00:00
ORD-067968,7,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,completed,2026-08-02T19:29:47+00:00
ORD-067969,2,3,27in 1440p Monitor,displays,2,319.99,639.98,pending,2026-08-02T18:45:26+00:00
ORD-067970,5,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,cancelled,2026-08-02T04:16:57+00:00
ORD-067971,3,6,Desk Speakers Pair,audio,5,89.00,445.00,refunded,2026-08-02T22:30:27+00:00
ORD-067972,8,6,Desk Speakers Pair,audio,3,89.00,267.00,completed,2026-08-02T21:43:01+00:00
ORD-067973,6,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,pending,2026-08-02T17:28:16+00:00
ORD-067974,2,7,Standing Desk 120cm,furniture,4,449.00,1796.00,refunded,2026-08-02T12:14:33+00:00
ORD-067975,3,5,Over-ear Headphones,audio,2,199.95,399.90,completed,2026-08-02T12:00:59+00:00
ORD-067976,6,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,pending,2026-08-02T18:06:30+00:00
ORD-067977,1,6,Desk Speakers Pair,audio,5,89.00,445.00,completed,2026-08-02T09:06:23+00:00
ORD-067978,8,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,cancelled,2026-08-02T16:27:52+00:00
ORD-067979,4,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,completed,2026-08-02T12:23:32+00:00
ORD-067980,1,6,Desk Speakers Pair,audio,5,89.00,445.00,refunded,2026-08-02T13:33:22+00:00
ORD-067981,2,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,refunded,2026-08-02T04:20:39+00:00
ORD-067982,8,2,Wireless Mouse,peripherals,1,49.50,49.50,completed,2026-08-02T06:30:07+00:00
ORD-067983,5,2,Wireless Mouse,peripherals,2,49.50,99.00,refunded,2026-08-02T21:10:08+00:00
ORD-067984,2,7,Standing Desk 120cm,furniture,4,449.00,1796.00,pending,2026-08-02T12:13:46+00:00
ORD-067985,6,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,completed,2026-08-02T07:04:48+00:00
ORD-067986,2,7,Standing Desk 120cm,furniture,1,449.00,449.00,completed,2026-08-02T10:46:03+00:00
ORD-067987,4,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,refunded,2026-08-02T10:25:39+00:00
ORD-067988,6,7,Standing Desk 120cm,furniture,2,449.00,898.00,completed,2026-08-02T08:43:46+00:00
ORD-067989,8,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,cancelled,2026-08-02T13:19:00+00:00
ORD-067990,5,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,completed,2026-08-02T23:22:53+00:00
ORD-067991,7,7,Standing Desk 120cm,furniture,3,449.00,1347.00,cancelled,2026-08-02T10:16:35+00:00
ORD-067992,9,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,refunded,2026-08-02T12:40:35+00:00
ORD-067993,2,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,refunded,2026-08-02T05:51:10+00:00
ORD-067994,4,3,27in 1440p Monitor,displays,1,319.99,319.99,refunded,2026-08-02T07:58:42+00:00
ORD-067995,6,5,Over-ear Headphones,audio,5,199.95,999.75,refunded,2026-08-02T13:42:44+00:00
ORD-067996,3,3,27in 1440p Monitor,displays,2,319.99,639.98,pending,2026-08-02T06:06:32+00:00
ORD-067997,7,3,27in 1440p Monitor,displays,4,319.99,1279.96,cancelled,2026-08-02T09:11:28+00:00
ORD-067998,10,2,Wireless Mouse,peripherals,5,49.50,247.50,refunded,2026-08-02T16:18:40+00:00
ORD-067999,8,3,27in 1440p Monitor,displays,2,319.99,639.98,pending,2026-08-02T14:01:17+00:00
ORD-068000,2,7,Standing Desk 120cm,furniture,2,449.00,898.00,pending,2026-08-02T14:15:31+00:00
ORD-068001,8,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,refunded,2026-08-02T01:58:36+00:00
ORD-068002,2,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,pending,2026-08-02T17:28:46+00:00
ORD-068003,9,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,completed,2026-08-02T18:20:49+00:00
ORD-068004,5,2,Wireless Mouse,peripherals,3,49.50,148.50,refunded,2026-08-02T21:06:46+00:00
ORD-068005,5,4,34in Ultrawide Monitor,displays,1,579.00,579.00,cancelled,2026-08-02T04:13:10+00:00
ORD-068006,9,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,completed,2026-08-02T06:33:28+00:00
