order_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,status,order_date
ORD-054700,6,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,completed,2026-07-27T11:17:05+00:00
ORD-054701,10,3,27in 1440p Monitor,displays,4,319.99,1279.96,pending,2026-07-27T18:03:38+00:00
ORD-054702,7,7,Standing Desk 120cm,furniture,3,449.00,1347.00,cancelled,2026-07-27T10:33:38+00:00
ORD-054703,10,2,Wireless Mouse,peripherals,5,49.50,247.50,pending,2026-07-27T10:02:50+00:00
ORD-054704,9,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,pending,2026-07-27T18:55:15+00:00
ORD-054705,7,2,Wireless Mouse,peripherals,5,49.50,247.50,cancelled,2026-07-27T10:07:28+00:00
ORD-054706,8,8,Ergonomic Chair,furniture,4,612.75,2451.00,refunded,2026-07-27T08:19:46+00:00
ORD-054707,9,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,completed,2026-07-27T17:42:15+00:00
ORD-054708,5,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,cancelled,2026-07-27T18:02:07+00:00
ORD-054709,10,3,27in 1440p Monitor,displays,5,319.99,1599.95,pending,2026-07-27T05:16:48+00:00
ORD-054710,9,2,Wireless Mouse,peripherals,1,49.50,49.50,refunded,2026-07-27T02:23:13+00:00
ORD-054711,7,3,27in 1440p Monitor,displays,4,319.99,1279.96,refunded,2026-07-27T22:29:24+00:00
ORD-054712,7,8,Ergonomic Chair,furniture,2,612.75,1225.50,refunded,2026-07-27T14:56:53+00:00
ORD-054713,7,2,Wireless Mouse,peripherals,5,49.50,247.50,pending,2026-07-27T09:17:24+00:00
ORD-054714,4,6,Desk Speakers Pair,audio,2,89.00,178.00,completed,2026-07-27T20:32:55+00:00
ORD-054715,9,4,34in Ultrawide Monitor,displays,1,579.00,579.00,pending,2026-07-27T04:40:31+00:00
ORD-054716,5,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,refunded,2026-07-27T10:13:51+00:00
ORD-054717,4,5,Over-ear Headphones,audio,4,199.95,799.80,cancelled,2026-07-27T01:44:57+00:00
ORD-054718,2,8,Ergonomic Chair,furniture,4,612.75,2451.00,cancelled,2026-07-27T09:29:56+00:00
ORD-054719,9,8,Ergonomic Chair,furniture,5,612.75,3063.75,completed,2026-07-27T09:06:08+00:00
ORD-054720,9,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,cancelled,2026-07-27T18:04:07+00:00
ORD-054721,2,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,refunded,2026-07-27T03:18:21+00:00
ORD-054722,2,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,completed,2026-07-27T13:21:57+00:00
ORD-054723,5,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,cancelled,2026-07-27T03:16:19+00:00
ORD-054724,8,2,Wireless Mouse,peripherals,4,49.50,198.00,cancelled,2026-07-27T23:37:18+00:00
ORD-054725,7,6,Desk Speakers Pair,audio,5,89.00,445.00,completed,2026-07-27T05:07:55+00:00
ORD-054726,9,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,cancelled,2026-07-27T18:49:08+00:00
ORD-054727,10,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,refunded,2026-07-27T16:50:53+00:00
ORD-054728,2,2,Wireless Mouse,peripherals,3,49.50,148.50,refunded,2026-07-27T05:29:42+00:00
ORD-054729,9,8,Ergonomic Chair,furniture,4,612.75,2451.00,pending,2026-07-27T23:59:27+00:00
ORD-054730,4,4,34in Ultrawide Monitor,displays,1,579.00,579.00,pending,2026-07-27T00:08:37+00:00
ORD-054731,10,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,completed,2026-07-27T09:49:20+00:00
ORD-054732,5,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,completed,2026-07-27T12:49:15+00:00
ORD-054733,7,8,Ergonomic Chair,furniture,3,612.75,1838.25,pending,2026-07-27T13:14:05+00:00
ORD-054734,1,3,27in 1440p Monitor,displays,4,319.99,1279.96,completed,2026-07-27T06:01:34+00:00
ORD-054735,8,6,Desk Speakers Pair,audio,4,89.00,356.00,completed,2026-07-27T09:54:05+00:00
ORD-054736,6,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,refunded,2026-07-27T20:53:52+00:00
ORD-054737,1,6,Desk Speakers Pair,audio,4,89.00,356.00,pending,2026-07-27T23:05:38+00:00
ORD-054738,4,5,Over-ear Headphones,audio,3,199.95,599.85,refunded,2026-07-27T03:48:57+00:00
ORD-054739,9,2,Wireless Mouse,peripherals,3,49.50,148.50,refunded,2026-07-27T04:40:31+00:00
ORD-054740,4,6,Desk Speakers Pair,audio,3,89.00,267.00,completed,2026-07-27T10:01:51+00:00
ORD-054741,10,5,Over-ear Headphones,audio,4,199.95,799.80,pending,2026-07-27T05:56:18+00:00
ORD-054742,3,3,27in 1440p Monitor,displays,3,319.99,959.97,cancelled,2026-07-27T04:58:25+00:00
ORD-054743,2,6,Desk Speakers Pair,audio,2,89.00,178.00,cancelled,2026-07-27T08:03:38+00:00
ORD-054744,5,2,Wireless Mouse,peripherals,1,49.50,49.50,refunded,2026-07-27T23:03:09+00:00
ORD-054745,8,5,Over-ear Headphones,audio,2,199.95,399.90,refunded,2026-07-27T02:36:37+00:00
ORD-054746,2,2,Wireless Mouse,peripherals,1,49.50,49.50,refunded,2026-07-27T01:52:39+00:00
ORD-054747,5,7,Standing Desk 120cm,furniture,4,449.00,1796.00,pending,2026-07-27T06:45:54+00:00
ORD-054748,10,2,Wireless Mouse,peripherals,1,49.50,49.50,pending,2026-07-27T19:29:02+00:00
ORD-054749,7,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,refunded,2026-07-27T22:06:17+00:00
ORD-054750,2,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,refunded,2026-07-27T13:24:15+00:00
ORD-054751,1,8,Ergonomic Chair,furniture,2,612.75,1225.50,cancelled,not-a-valid-date
ORD-054752,4,7,Standing Desk 120cm,furniture,1,449.00,449.00,completed,2026-07-27T03:30:43+00:00
ORD-054753,8,3,27in 1440p Monitor,displays,5,319.99,1599.95,completed,2026-07-27T06:30:57+00:00
ORD-054754,6,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,completed,2026-07-27T10:11:09+00:00
ORD-054755,10,2,Wireless Mouse,peripherals,2,49.50,99.00,pending,2026-07-27T20:03:31+00:00
ORD-054756,1,8,Ergonomic Chair,furniture,5,612.75,3063.75,completed,2026-07-27T23:58:16+00:00
ORD-054757,10,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,pending,2026-07-27T05:38:37+00:00
ORD-054758,1,6,Desk Speakers Pair,audio,2,89.00,178.00,pending,2026-07-27T04:14:13+00:00
ORD-054759,8,2,Wireless Mouse,peripherals,5,49.50,247.50,completed,2026-07-27T07:36:27+00:00
ORD-054760,3,2,Wireless Mouse,peripherals,5,49.50,247.50,refunded,2026-07-27T23:00:25+00:00
ORD-054761,6,8,Ergonomic Chair,furniture,4,612.75,2451.00,refunded,2026-07-27T09:30:13+00:00
ORD-054762,8,6,Desk Speakers Pair,audio,4,89.00,356.00,pending,2026-07-27T11:22:45+00:00
ORD-054763,8,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,refunded,2026-07-27T08:45:19+00:00
ORD-054764,9,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,refunded,2026-07-27T18:06:22+00:00
ORD-054765,9,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,completed,2026-07-27T16:54:19+00:00
ORD-054766,8,6,Desk Speakers Pair,audio,1,89.00,89.00,refunded,2026-07-27T10:03:03+00:00
ORD-054767,6,8,Ergonomic Chair,furniture,4,612.75,2451.00,cancelled,2026-07-27T20:36:01+00:00
ORD-054768,2,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,completed,2026-07-27T16:14:59+00:00
ORD-054769,9,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,cancelled,2026-07-27T20:07:52+00:00
ORD-054770,4,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,pending,2026-07-27T11:44:51+00:00
ORD-054771,5,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,pending,2026-07-27T23:32:19+00:00
ORD-054772,7,5,Over-ear Headphones,audio,2,199.95,399.90,refunded,2026-07-27T17:19:58+00:00
ORD-054773,9,6,Desk Speakers Pair,audio,2,89.00,178.00,completed,2026-07-27T13:53:47+00:00
ORD-054774,8,6,Desk Speakers Pair,audio,5,89.00,445.00,cancelled,2026-07-27T11:28:24+00:00
ORD-054775,10,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,refunded,2026-07-27T10:40:44+00:00
ORD-054776,3,3,27in 1440p Monitor,displays,5,319.99,1599.95,pending,2026-07-27T00:11:21+00:00
ORD-054777,9,7,Standing Desk 120cm,furniture,3,449.00,1347.00,pending,2026-07-27T03:28:17+00:00
ORD-054778,1,8,Ergonomic Chair,furniture,5,612.75,3063.75,completed,2026-07-27T01:01:53+00:00
ORD-054779,8,6,Desk Speakers Pair,audio,2,89.00,178.00,pending,2026-07-27T16:48:55+00:00
ORD-054780,6,3,27in 1440p Monitor,displays,1,319.99,319.99,completed,2026-07-27T20:19:43+00:00
ORD-054781,9,2,Wireless Mouse,peripherals,2,49.50,99.00,cancelled,2026-07-27T14:38:00+00:00
ORD-054782,5,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,completed,2026-07-27T10:00:54+00:00
ORD-054783,8,3,27in 1440p Monitor,displays,4,319.99,1279.96,pending,2026-07-27T12:54:47+00:00
ORD-054784,6,3,27in 1440p Monitor,displays,4,319.99,1279.96,cancelled,2026-07-27T17:47:04+00:00
ORD-054785,8,2,Wireless Mouse,peripherals,2,49.50,99.00,pending,2026-07-27T02:57:12+00:00
ORD-054786,10,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,completed,2026-07-27T20:34:37+00:00
ORD-054787,3,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,refunded,2026-07-27T20:26:46+00:00
