order_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,status,order_date
ORD-041504,2,6,Desk Speakers Pair,audio,3,89.00,267.00,cancelled,2026-07-21T21:49:19+00:00
ORD-041505,9,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,cancelled,2026-07-21T09:15:34+00:00
ORD-041506,2,3,27in 1440p Monitor,displays,5,319.99,1599.95,completed,2026-07-21T00:32:15+00:00
ORD-041507,1,6,Desk Speakers Pair,audio,5,89.00,445.00,cancelled,2026-07-21T11:20:47+00:00
ORD-041508,2,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,refunded,2026-07-21T05:19:54+00:00
ORD-041509,2,2,Wireless Mouse,peripherals,1,49.50,49.50,refunded,2026-07-21T18:34:42+00:00
ORD-041510,9,3,27in 1440p Monitor,displays,1,319.99,319.99,refunded,2026-07-21T11:41:10+00:00
ORD-041511,5,5,Over-ear Headphones,audio,4,199.95,799.80,pending,2026-07-21T04:53:52+00:00
ORD-041512,10,2,Wireless Mouse,peripherals,1,49.50,49.50,completed,2026-07-21T14:28:47+00:00
ORD-041513,5,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,refunded,2026-07-21T01:35:01+00:00
ORD-041514,6,4,34in Ultrawide Monitor,displays,1,579.00,579.00,cancelled,2026-07-21T13:29:17+00:00
ORD-041515,7,8,Ergonomic Chair,furniture,3,612.75,1838.25,cancelled,2026-07-21T17:27:15+00:00
ORD-041516,4,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,cancelled,2026-07-21T04:27:19+00:00
ORD-041517,4,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,cancelled,2026-07-21T14:29:18+00:00
ORD-041518,1,5,Over-ear Headphones,audio,3,199.95,599.85,pending,2026-07-21T23:52:49+00:00
ORD-041519,1,4,34in Ultrawide Monitor,displays,1,579.00,579.00,refunded,2026-07-21T15:22:32+00:00
ORD-041520,5,8,Ergonomic Chair,furniture,3,612.75,1838.25,cancelled,2026-07-21T07:56:20+00:00
ORD-041521,7,7,Standing Desk 120cm,furniture,1,449.00,449.00,pending,2026-07-21T08:58:14+00:00
ORD-041522,5,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,cancelled,2026-07-21T08:13:19+00:00
ORD-041523,4,8,Ergonomic Chair,furniture,1,612.75,612.75,refunded,2026-07-21T04:56:51+00:00
ORD-041524,1,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,pending,2026-07-21T19:28:33+00:00
ORD-041525,10,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,refunded,2026-07-21T10:36:30+00:00
ORD-041526,5,5,Over-ear Headphones,audio,1,199.95,199.95,completed,2026-07-21T12:38:57+00:00
ORD-041527,6,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,pending,2026-07-21T21:44:14+00:00
ORD-041528,10,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,cancelled,2026-07-21T10:52:36+00:00
ORD-041529,8,7,Standing Desk 120cm,furniture,3,449.00,1347.00,refunded,2026-07-21T02:44:55+00:00
ORD-041530,8,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,completed,2026-07-21T00:18:54+00:00
ORD-041531,4,6,Desk Speakers Pair,audio,2,89.00,178.00,cancelled,2026-07-21T13:38:10+00:00
ORD-041532,2,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,pending,2026-07-21T18:18:06+00:00
ORD-041533,8,7,Standing Desk 120cm,furniture,4,449.00,1796.00,refunded,2026-07-21T15:02:52+00:00
ORD-041534,9,7,Standing Desk 120cm,furniture,3,449.00,1347.00,refunded,2026-07-21T11:11:33+00:00
ORD-041535,9,3,27in 1440p Monitor,displays,5,319.99,1599.95,completed,2026-07-21T19:53:27+00:00
ORD-041536,9,8,Ergonomic Chair,furniture,5,612.75,3063.75,cancelled,2026-07-21T12:36:48+00:00
ORD-041537,8,3,27in 1440p Monitor,displays,2,319.99,639.98,cancelled,2026-07-21T23:21:11+00:00
ORD-041538,4,3,27in 1440p Monitor,displays,2,319.99,639.98,cancelled,2026-07-21T08:49:17+00:00
ORD-041539,1,5,Over-ear Headphones,audio,3,199.95,599.85,pending,2026-07-21T08:00:04+00:00
ORD-041540,7,8,Ergonomic Chair,furniture,3,612.75,1838.25,cancelled,2026-07-21T20:55:19+00:00
ORD-041541,1,5,Over-ear Headphones,audio,1,199.95,199.95,pending,2026-07-21T12:15:04+00:00
ORD-041542,3,7,Standing Desk 120cm,furniture,4,449.00,1796.00,refunded,2026-07-21T14:00:24+00:00
ORD-041543,2,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,pending,2026-07-21T04:04:54+00:00
ORD-041544,9,5,Over-ear Headphones,audio,5,199.95,999.75,refunded,2026-07-21T02:25:48+00:00
ORD-041545,9,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,cancelled,2026-07-21T08:22:01+00:00
ORD-041546,4,5,Over-ear Headphones,audio,5,199.95,999.75,cancelled,2026-07-21T04:42:03+00:00
ORD-041547,4,3,27in 1440p Monitor,displays,4,319.99,1279.96,cancelled,2026-07-21T03:18:41+00:00
ORD-041548,10,6,Desk Speakers Pair,audio,2,89.00,178.00,pending,2026-07-21T21:45:02+00:00
ORD-041549,3,3,27in 1440p Monitor,displays,4,319.99,1279.96,refunded,2026-07-21T20:48:21+00:00
ORD-041550,3,5,Over-ear Headphones,audio,2,199.95,399.90,refunded,2026-07-21T12:07:40+00:00
ORD-041551,1,4,34in Ultrawide Monitor,displays,1,579.00,579.00,refunded,2026-07-21T07:00:43+00:00
ORD-041552,1,7,Standing Desk 120cm,furniture,5,449.00,2245.00,completed,2026-07-21T13:28:29+00:00
