order_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,status,order_date
ORD-113941,5,6,Desk Speakers Pair,audio,3,89.00,267.00,pending,2026-08-22T11:44:42+00:00
ORD-113942,8,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,refunded,2026-08-22T20:28:59+00:00
ORD-113943,10,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,refunded,2026-08-22T17:14:38+00:00
ORD-113944,4,8,Ergonomic Chair,furniture,2,612.75,1225.50,completed,2026-08-22T18:43:11+00:00
ORD-113945,5,3,27in 1440p Monitor,displays,2,319.99,639.98,cancelled,2026-08-22T19:15:08+00:00
ORD-113946,7,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,refunded,2026-08-22T23:39:55+00:00
ORD-113947,1,8,Ergonomic Chair,furniture,1,612.75,612.75,cancelled,2026-08-22T09:31:31+00:00
ORD-113948,10,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,cancelled,2026-08-22T23:53:06+00:00
ORD-113949,1,3,27in 1440p Monitor,displays,4,319.99,1279.96,cancelled,2026-08-22T15:46:16+00:00
ORD-113950,7,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,pending,2026-08-22T01:14:12+00:00
ORD-113951,10,2,Wireless Mouse,peripherals,5,49.50,247.50,pending,2026-08-22T21:34:01+00:00
ORD-113952,2,8,Ergonomic Chair,furniture,5,612.75,3063.75,pending,2026-08-22T09:44:04+00:00
ORD-113953,9,2,Wireless Mouse,peripherals,4,49.50,198.00,pending,2026-08-22T13:43:45+00:00
ORD-113954,10,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,completed,2026-08-22T09:03:16+00:00
ORD-113955,7,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,refunded,2026-08-22T07:23:37+00:00
ORD-113956,7,2,Wireless Mouse,peripherals,2,49.50,99.00,cancelled,2026-08-22T16:19:40+00:00
ORD-113957,2,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,cancelled,2026-08-22T01:43:50+00:00
ORD-113958,1,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,pending,2026-08-22T07:53:15+00:00
ORD-113959,1,2,Wireless Mouse,peripherals,5,49.50,247.50,cancelled,2026-08-22T21:14:40+00:00
ORD-113960,9,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,completed,2026-08-22T00:41:04+00:00
ORD-113961,7,7,Standing Desk 120cm,furniture,2,449.00,898.00,cancelled,2026-08-22T07:07:28+00:00
ORD-113962,7,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,completed,2026-08-22T13:48:47+00:00
ORD-113963,4,2,Wireless Mouse,peripherals,2,49.50,99.00,completed,2026-08-22T02:55:26+00:00
ORD-113964,8,5,Over-ear Headphones,audio,5,199.95,999.75,cancelled,2026-08-22T23:12:43+00:00
ORD-113965,2,7,Standing Desk 120cm,furniture,2,449.00,898.00,refunded,2026-08-22T08:31:40+00:00
ORD-113966,8,8,Ergonomic Chair,furniture,1,612.75,612.75,completed,2026-08-22T16:51:04+00:00
ORD-113967,10,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,pending,2026-08-22T19:46:51+00:00
ORD-113968,8,7,Standing Desk 120cm,furniture,5,449.00,2245.00,completed,2026-08-22T16:40:17+00:00
ORD-113969,5,5,Over-ear Headphones,audio,2,199.95,399.90,pending,2026-08-22T18:07:40+00:00
ORD-113970,5,3,27in 1440p Monitor,displays,1,319.99,319.99,pending,2026-08-22T11:49:04+00:00
