order_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,status,order_date
ORD-017769,4,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,refunded,2026-07-10T23:09:45+00:00
ORD-017770,1,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,completed,2026-07-10T08:26:25+00:00
ORD-017771,3,8,Ergonomic Chair,furniture,5,612.75,3063.75,completed,2026-07-10T18:55:29+00:00
ORD-017772,10,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,pending,2026-07-10T12:15:19+00:00
ORD-017773,4,8,Ergonomic Chair,furniture,5,612.75,3063.75,pending,2026-07-10T08:51:52+00:00
ORD-017774,7,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,pending,2026-07-10T22:44:03+00:00
ORD-017775,2,5,Over-ear Headphones,audio,3,199.95,599.85,refunded,2026-07-10T04:13:53+00:00
ORD-017776,6,2,Wireless Mouse,peripherals,1,49.50,49.50,completed,2026-07-10T13:58:42+00:00
ORD-017777,9,6,Desk Speakers Pair,audio,1,89.00,89.00,pending,2026-07-10T07:53:25+00:00
ORD-017778,3,3,27in 1440p Monitor,displays,2,319.99,639.98,pending,2026-07-10T15:07:09+00:00
ORD-017779,9,7,Standing Desk 120cm,furniture,3,449.00,1347.00,pending,2026-07-10T18:36:09+00:00
ORD-017780,7,5,Over-ear Headphones,audio,5,199.95,999.75,completed,2026-07-10T22:23:23+00:00
ORD-017781,5,6,Desk Speakers Pair,audio,2,89.00,178.00,pending,2026-07-10T01:12:34+00:00
ORD-017782,8,6,Desk Speakers Pair,audio,2,89.00,178.00,completed,2026-07-10T13:50:14+00:00
ORD-017783,6,4,34in Ultrawide Monitor,displays,5,579.00,2895.00,completed,2026-07-10T18:14:32+00:00
ORD-017784,10,6,Desk Speakers Pair,audio,5,89.00,445.00,cancelled,2026-07-10T14:36:25+00:00
ORD-017785,9,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,refunded,2026-07-10T10:52:19+00:00
ORD-017786,3,2,Wireless Mouse,peripherals,5,49.50,247.50,completed,2026-07-10T19:19:57+00:00
ORD-017787,8,8,Ergonomic Chair,furniture,5,612.75,3063.75,refunded,2026-07-10T00:12:58+00:00
ORD-017788,5,7,Standing Desk 120cm,furniture,1,449.00,449.00,cancelled,2026-07-10T13:11:54+00:00
ORD-017789,7,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,completed,2026-07-10T23:55:58+00:00
ORD-017790,1,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,completed,2026-07-10T01:54:56+00:00
ORD-017791,2,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,pending,2026-07-10T11:25:23+00:00
ORD-017792,7,3,27in 1440p Monitor,displays,1,319.99,319.99,pending,2026-07-10T02:18:32+00:00
ORD-017793,10,6,Desk Speakers Pair,audio,4,89.00,356.00,completed,2026-07-10T14:20:25+00:00
ORD-017794,8,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,pending,2026-07-10T11:16:23+00:00
ORD-017795,6,6,Desk Speakers Pair,audio,5,89.00,445.00,refunded,2026-07-10T19:56:43+00:00
ORD-017796,2,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,pending,2026-07-10T06:26:17+00:00
ORD-017797,9,3,27in 1440p Monitor,displays,5,319.99,1599.95,cancelled,2026-07-10T21:54:18+00:00
ORD-017798,2,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,cancelled,2026-07-10T09:09:09+00:00
ORD-017799,10,4,34in Ultrawide Monitor,displays,1,579.00,579.00,cancelled,2026-07-10T03:26:48+00:00
ORD-017800,4,3,27in 1440p Monitor,displays,4,319.99,1279.96,refunded,2026-07-10T16:47:32+00:00
ORD-017801,2,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,cancelled,2026-07-10T11:52:14+00:00
ORD-017802,5,4,34in Ultrawide Monitor,displays,1,579.00,579.00,pending,2026-07-10T01:35:48+00:00
ORD-017803,5,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,cancelled,2026-07-10T01:01:32+00:00
ORD-017804,1,4,34in Ultrawide Monitor,displays,1,579.00,579.00,pending,2026-07-10T01:13:07+00:00
ORD-017805,5,6,Desk Speakers Pair,audio,5,89.00,445.00,refunded,2026-07-10T01:38:41+00:00
ORD-017806,7,6,Desk Speakers Pair,audio,3,89.00,267.00,completed,2026-07-10T17:29:50+00:00
ORD-017807,6,8,Ergonomic Chair,furniture,1,612.75,612.75,cancelled,2026-07-10T08:00:21+00:00
ORD-017808,7,2,Wireless Mouse,peripherals,5,49.50,247.50,completed,2026-07-10T10:11:08+00:00
ORD-017809,5,8,Ergonomic Chair,furniture,2,612.75,1225.50,refunded,2026-07-10T18:31:01+00:00
ORD-017810,2,2,Wireless Mouse,peripherals,2,49.50,99.00,pending,2026-07-10T16:27:40+00:00
ORD-017811,2,8,Ergonomic Chair,furniture,2,612.75,1225.50,refunded,2026-07-10T11:04:09+00:00
ORD-017812,4,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,pending,2026-07-10T08:42:43+00:00
ORD-017813,6,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,refunded,2026-07-10T13:15:10+00:00
ORD-017814,6,7,Standing Desk 120cm,furniture,1,449.00,449.00,cancelled,2026-07-10T08:48:30+00:00
ORD-017815,3,3,27in 1440p Monitor,displays,2,319.99,639.98,pending,2026-07-10T00:09:56+00:00
ORD-017816,2,8,Ergonomic Chair,furniture,5,612.75,3063.75,refunded,2026-07-10T15:48:33+00:00
ORD-017817,2,8,Ergonomic Chair,furniture,1,612.75,612.75,pending,2026-07-10T01:14:05+00:00
ORD-017818,6,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,cancelled,2026-07-10T20:03:47+00:00
ORD-017819,10,2,Wireless Mouse,peripherals,4,49.50,198.00,cancelled,2026-07-10T06:37:06+00:00
ORD-017820,9,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,pending,2026-07-10T21:42:56+00:00
ORD-017821,10,4,34in Ultrawide Monitor,displays,1,579.00,579.00,refunded,2026-07-10T03:20:34+00:00
ORD-017822,5,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,completed,2026-07-10T13:11:51+00:00
ORD-017823,7,6,Desk Speakers Pair,audio,2,89.00,178.00,cancelled,2026-07-10T11:48:01+00:00
ORD-017824,6,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,refunded,2026-07-10T00:52:34+00:00
ORD-017825,10,5,Over-ear Headphones,audio,2,199.95,399.90,completed,2026-07-10T04:59:21+00:00
ORD-017826,10,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,cancelled,2026-07-10T20:00:25+00:00
ORD-017827,6,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,refunded,2026-07-10T02:31:01+00:00
ORD-017828,1,3,27in 1440p Monitor,displays,4,319.99,1279.96,refunded,2026-07-10T11:52:18+00:00
ORD-017829,3,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,pending,2026-07-10T06:11:52+00:00
ORD-017830,6,3,27in 1440p Monitor,displays,3,319.99,959.97,pending,2026-07-10T00:26:34+00:00
ORD-017831,4,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,completed,2026-07-10T11:38:39+00:00
ORD-017832,9,3,27in 1440p Monitor,displays,2,319.99,639.98,cancelled,2026-07-10T11:30:34+00:00
ORD-017833,1,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,cancelled,2026-07-10T05:36:03+00:00
ORD-017834,5,2,Wireless Mouse,peripherals,5,49.50,247.50,cancelled,2026-07-10T09:55:27+00:00
ORD-017835,5,7,Standing Desk 120cm,furniture,2,449.00,898.00,pending,2026-07-10T01:36:33+00:00
ORD-017836,10,5,Over-ear Headphones,audio,3,199.95,599.85,refunded,2026-07-10T18:11:13+00:00
ORD-017837,2,3,27in 1440p Monitor,displays,4,319.99,1279.96,pending,2026-07-10T06:59:49+00:00
ORD-017838,2,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,completed,2026-07-10T03:12:10+00:00
ORD-017839,4,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,completed,2026-07-10T21:31:23+00:00
ORD-017840,9,8,Ergonomic Chair,furniture,3,612.75,1838.25,cancelled,2026-07-10T07:48:21+00:00
ORD-017841,1,8,Ergonomic Chair,furniture,2,612.75,1225.50,pending,2026-07-10T22:08:27+00:00
ORD-017842,7,3,27in 1440p Monitor,displays,1,319.99,319.99,cancelled,2026-07-10T23:59:15+00:00
ORD-017843,7,2,Wireless Mouse,peripherals,3,49.50,148.50,refunded,2026-07-10T13:19:49+00:00
ORD-017844,7,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,completed,2026-07-10T15:58:41+00:00
ORD-017845,8,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,refunded,2026-07-10T05:01:11+00:00
ORD-017846,6,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,refunded,2026-07-10T15:12:45+00:00
ORD-017847,7,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,completed,2026-07-10T10:35:14+00:00
ORD-017848,6,6,Desk Speakers Pair,audio,4,89.00,356.00,completed,2026-07-10T01:17:43+00:00
ORD-017849,10,3,27in 1440p Monitor,displays,1,319.99,319.99,pending,2026-07-10T03:27:45+00:00
ORD-017850,9,6,Desk Speakers Pair,audio,1,89.00,89.00,pending,2026-07-10T13:27:57+00:00
ORD-017851,6,7,Standing Desk 120cm,furniture,5,449.00,2245.00,completed,2026-07-10T06:08:24+00:00
ORD-017852,3,8,Ergonomic Chair,furniture,1,612.75,612.75,cancelled,2026-07-10T23:13:35+00:00
ORD-017853,3,6,Desk Speakers Pair,audio,3,89.00,267.00,refunded,2026-07-10T23:37:45+00:00
ORD-017854,10,8,Ergonomic Chair,furniture,3,612.75,1838.25,pending,2026-07-10T15:50:53+00:00
ORD-017855,3,5,Over-ear Headphones,audio,3,199.95,599.85,pending,2026-07-10T06:54:19+00:00
ORD-017856,8,3,27in 1440p Monitor,displays,5,319.99,1599.95,pending,2026-07-10T06:59:20+00:00
ORD-017857,3,2,Wireless Mouse,peripherals,2,49.50,99.00,refunded,2026-07-10T00:17:27+00:00
ORD-017858,1,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,cancelled,2026-07-10T04:34:14+00:00
ORD-017859,1,5,Over-ear Headphones,audio,5,199.95,999.75,completed,2026-07-10T10:30:22+00:00
ORD-017860,4,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,cancelled,2026-07-10T12:56:08+00:00
ORD-017861,3,5,Over-ear Headphones,audio,3,199.95,599.85,pending,2026-07-10T14:19:00+00:00
ORD-017862,9,8,Ergonomic Chair,furniture,5,612.75,3063.75,completed,2026-07-10T04:51:12+00:00
ORD-017863,3,8,Ergonomic Chair,furniture,2,612.75,1225.50,cancelled,2026-07-10T17:37:35+00:00
ORD-017864,8,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,refunded,2026-07-10T09:33:11+00:00
ORD-017865,9,3,27in 1440p Monitor,displays,1,319.99,319.99,cancelled,2026-07-10T09:40:14+00:00
ORD-017866,7,5,Over-ear Headphones,audio,2,199.95,399.90,pending,2026-07-10T17:48:13+00:00
ORD-017867,6,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,cancelled,2026-07-10T12:15:02+00:00
ORD-017868,3,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,refunded,2026-07-10T20:20:53+00:00
ORD-017869,6,6,Desk Speakers Pair,audio,5,89.00,445.00,cancelled,2026-07-10T14:05:40+00:00
ORD-017870,7,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,cancelled,2026-07-10T17:55:33+00:00
ORD-017871,1,2,Wireless Mouse,peripherals,2,49.50,99.00,refunded,2026-07-10T00:53:51+00:00
ORD-017872,3,2,Wireless Mouse,peripherals,1,49.50,49.50,pending,2026-07-10T15:21:39+00:00
ORD-017873,2,6,Desk Speakers Pair,audio,5,89.00,445.00,refunded,2026-07-10T23:35:20+00:00
ORD-017874,9,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,pending,2026-07-10T03:56:07+00:00
ORD-017875,5,5,Over-ear Headphones,audio,3,199.95,599.85,cancelled,2026-07-10T14:04:46+00:00
ORD-017876,7,7,Standing Desk 120cm,furniture,4,449.00,1796.00,refunded,2026-07-10T12:09:31+00:00
ORD-017877,8,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,refunded,2026-07-10T01:01:18+00:00
ORD-017878,2,3,27in 1440p Monitor,displays,3,319.99,959.97,pending,2026-07-10T11:22:55+00:00
ORD-017879,2,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,pending,2026-07-10T14:51:38+00:00
ORD-017880,9,8,Ergonomic Chair,furniture,2,612.75,1225.50,cancelled,2026-07-10T10:39:08+00:00
ORD-017881,5,8,Ergonomic Chair,furniture,5,612.75,3063.75,cancelled,2026-07-10T23:54:21+00:00
ORD-017882,5,2,Wireless Mouse,peripherals,5,49.50,247.50,pending,2026-07-10T10:31:08+00:00
ORD-017883,10,7,Standing Desk 120cm,furniture,3,449.00,1347.00,cancelled,2026-07-10T10:05:44+00:00
ORD-017884,6,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,refunded,2026-07-10T01:27:46+00:00
ORD-017885,5,6,Desk Speakers Pair,audio,3,89.00,267.00,completed,2026-07-10T22:31:36+00:00
ORD-017886,5,6,Desk Speakers Pair,audio,5,89.00,445.00,cancelled,2026-07-10T16:48:18+00:00
ORD-017887,1,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,pending,2026-07-10T12:24:56+00:00
ORD-017888,6,3,27in 1440p Monitor,displays,2,319.99,639.98,completed,2026-07-10T21:42:46+00:00
ORD-017889,10,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,refunded,2026-07-10T20:28:03+00:00
