order_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,status,order_date
ORD-001687,2,8,Ergonomic Chair,furniture,3,612.75,1838.25,pending,2026-07-02T23:31:01+00:00
ORD-001688,5,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,completed,2026-07-02T22:56:29+00:00
ORD-001689,10,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,completed,2026-07-02T07:00:21+00:00
ORD-001690,8,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,completed,2026-07-02T06:53:44+00:00
ORD-001691,1,2,Wireless Mouse,peripherals,5,49.50,247.50,cancelled,2026-07-02T06:32:39+00:00
ORD-001692,8,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,completed,2026-07-02T21:06:03+00:00
ORD-001693,7,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,completed,2026-07-02T11:39:59+00:00
ORD-001694,7,8,Ergonomic Chair,furniture,1,612.75,612.75,pending,2026-07-02T12:22:38+00:00
ORD-001695,6,7,Standing Desk 120cm,furniture,1,449.00,449.00,refunded,2026-07-02T19:13:13+00:00
ORD-001696,2,5,Over-ear Headphones,audio,1,199.95,199.95,pending,2026-07-02T04:10:26+00:00
ORD-001697,5,5,Over-ear Headphones,audio,2,199.95,399.90,completed,2026-07-02T06:39:02+00:00
ORD-001698,3,3,27in 1440p Monitor,displays,3,319.99,959.97,completed,2026-07-02T14:49:42+00:00
ORD-001699,1,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,completed,2026-07-02T06:36:24+00:00
ORD-001700,6,5,Over-ear Headphones,audio,4,199.95,799.80,pending,2026-07-02T03:35:42+00:00
ORD-001701,7,7,Standing Desk 120cm,furniture,3,449.00,1347.00,completed,2026-07-02T09:23:27+00:00
ORD-001702,10,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,pending,2026-07-02T08:43:27+00:00
ORD-001703,7,8,Ergonomic Chair,furniture,5,612.75,3063.75,completed,2026-07-02T18:21:55+00:00
ORD-001704,8,5,Over-ear Headphones,audio,1,199.95,199.95,refunded,2026-07-02T11:35:24+00:00
