order_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,status,order_date
ORD-003611,5,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,completed,2026-07-03T02:54:59+00:00
ORD-003612,7,6,Desk Speakers Pair,audio,1,89.00,89.00,pending,2026-07-03T16:29:53+00:00
ORD-003613,8,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,refunded,2026-07-03T21:12:24+00:00
ORD-003614,4,3,27in 1440p Monitor,displays,1,319.99,319.99,cancelled,2026-07-03T13:24:41+00:00
ORD-003615,8,5,Over-ear Headphones,audio,1,199.95,199.95,refunded,2026-07-03T18:01:55+00:00
ORD-003616,3,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,completed,2026-07-03T14:13:34+00:00
ORD-003617,7,8,Ergonomic Chair,furniture,2,612.75,1225.50,pending,2026-07-03T14:40:50+00:00
ORD-003618,1,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,completed,2026-07-03T12:32:40+00:00
ORD-003619,1,8,Ergonomic Chair,furniture,4,612.75,2451.00,pending,2026-07-03T13:59:53+00:00
ORD-003620,5,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,completed,2026-07-03T02:25:54+00:00
ORD-003621,5,7,Standing Desk 120cm,furniture,5,449.00,2245.00,completed,2026-07-03T19:25:31+00:00
ORD-003622,8,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,pending,2026-07-03T07:22:43+00:00
ORD-003623,6,2,Wireless Mouse,peripherals,2,49.50,99.00,pending,2026-07-03T11:26:22+00:00
ORD-003624,2,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,refunded,2026-07-03T14:36:40+00:00
ORD-003625,1,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,pending,2026-07-03T16:54:10+00:00
ORD-003626,10,3,27in 1440p Monitor,displays,1,319.99,319.99,pending,2026-07-03T02:51:41+00:00
ORD-003627,4,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,refunded,2026-07-03T04:06:01+00:00
ORD-003628,3,4,34in Ultrawide Monitor,displays,5,579.00,2895.00,refunded,2026-07-03T11:34:08+00:00
ORD-003629,6,8,Ergonomic Chair,furniture,5,612.75,3063.75,refunded,2026-07-03T20:52:41+00:00
ORD-003630,8,2,Wireless Mouse,peripherals,2,49.50,99.00,completed,2026-07-03T07:56:46+00:00
ORD-003631,5,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,completed,2026-07-03T11:10:51+00:00
ORD-003632,1,3,27in 1440p Monitor,displays,5,319.99,1599.95,pending,2026-07-03T11:45:39+00:00
ORD-003633,1,7,Standing Desk 120cm,furniture,3,449.00,1347.00,completed,2026-07-03T18:34:41+00:00
ORD-003634,1,7,Standing Desk 120cm,furniture,3,449.00,1347.00,pending,2026-07-03T10:22:04+00:00
ORD-003635,2,8,Ergonomic Chair,furniture,2,612.75,1225.50,refunded,2026-07-03T09:06:24+00:00
ORD-003636,3,8,Ergonomic Chair,furniture,5,612.75,3063.75,refunded,2026-07-03T03:56:32+00:00
ORD-003637,3,8,Ergonomic Chair,furniture,5,612.75,3063.75,completed,2026-07-03T06:12:03+00:00
ORD-003638,2,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,refunded,2026-07-03T23:16:03+00:00
ORD-003639,2,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,pending,2026-07-03T06:38:26+00:00
ORD-003640,3,5,Over-ear Headphones,audio,5,199.95,999.75,cancelled,2026-07-03T15:17:12+00:00
ORD-003641,4,8,Ergonomic Chair,furniture,5,612.75,3063.75,refunded,2026-07-03T15:56:40+00:00
ORD-003642,2,4,34in Ultrawide Monitor,displays,5,579.00,2895.00,pending,2026-07-03T08:50:54+00:00
ORD-003643,1,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,cancelled,2026-07-03T14:52:13+00:00
ORD-003644,1,4,34in Ultrawide Monitor,displays,5,579.00,2895.00,refunded,2026-07-03T16:22:15+00:00
ORD-003645,7,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,refunded,2026-07-03T23:10:47+00:00
ORD-003646,1,2,Wireless Mouse,peripherals,4,49.50,198.00,refunded,2026-07-03T17:24:54+00:00
ORD-003647,9,8,Ergonomic Chair,furniture,2,612.75,1225.50,pending,2026-07-03T14:44:55+00:00
ORD-003648,7,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,pending,2026-07-03T00:04:55+00:00
ORD-003649,4,2,Wireless Mouse,peripherals,2,49.50,99.00,cancelled,2026-07-03T06:34:11+00:00
ORD-003650,7,6,Desk Speakers Pair,audio,2,89.00,178.00,cancelled,2026-07-03T03:08:16+00:00
ORD-003651,8,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,completed,2026-07-03T19:37:37+00:00
ORD-003652,3,5,Over-ear Headphones,audio,4,199.95,799.80,completed,2026-07-03T20:43:56+00:00
ORD-003653,10,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,pending,2026-07-03T02:38:55+00:00
ORD-003654,8,6,Desk Speakers Pair,audio,5,89.00,445.00,completed,2026-07-03T14:29:17+00:00
ORD-003655,5,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,pending,2026-07-03T19:27:06+00:00
ORD-003656,9,7,Standing Desk 120cm,furniture,5,449.00,2245.00,cancelled,2026-07-03T22:10:17+00:00
ORD-003657,3,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,completed,2026-07-03T05:45:53+00:00
ORD-003658,4,6,Desk Speakers Pair,audio,1,89.00,89.00,refunded,2026-07-03T22:02:00+00:00
ORD-003659,5,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,pending,2026-07-03T18:28:20+00:00
ORD-003660,10,5,Over-ear Headphones,audio,5,199.95,999.75,completed,2026-07-03T12:17:45+00:00
ORD-003661,8,2,Wireless Mouse,peripherals,3,49.50,148.50,refunded,2026-07-03T12:37:33+00:00
ORD-003662,6,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,pending,2026-07-03T03:20:14+00:00
ORD-003663,8,4,34in Ultrawide Monitor,displays,5,579.00,2895.00,refunded,2026-07-03T14:37:25+00:00
ORD-003664,3,8,Ergonomic Chair,furniture,2,612.75,1225.50,completed,2026-07-03T19:38:03+00:00
ORD-003665,7,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,completed,2026-07-03T10:00:31+00:00
ORD-003666,8,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,refunded,2026-07-03T22:51:29+00:00
ORD-003667,7,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,pending,2026-07-03T17:55:49+00:00
ORD-003668,9,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,refunded,2026-07-03T15:53:28+00:00
ORD-003669,9,3,27in 1440p Monitor,displays,2,319.99,639.98,pending,2026-07-03T11:39:18+00:00
ORD-003670,9,8,Ergonomic Chair,furniture,1,612.75,612.75,cancelled,2026-07-03T23:25:19+00:00
ORD-003671,3,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,pending,2026-07-03T14:30:44+00:00
ORD-003672,1,6,Desk Speakers Pair,audio,1,89.00,89.00,cancelled,2026-07-03T09:48:21+00:00
ORD-003673,6,7,Standing Desk 120cm,furniture,4,449.00,1796.00,refunded,2026-07-03T22:33:24+00:00
ORD-003674,2,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,pending,2026-07-03T01:06:55+00:00
ORD-003675,6,5,Over-ear Headphones,audio,5,199.95,999.75,cancelled,2026-07-03T06:24:16+00:00
ORD-003676,9,5,Over-ear Headphones,audio,3,199.95,599.85,refunded,2026-07-03T06:38:47+00:00
ORD-003677,4,8,Ergonomic Chair,furniture,5,612.75,3063.75,pending,2026-07-03T14:20:51+00:00
ORD-003678,3,6,Desk Speakers Pair,audio,5,89.00,445.00,pending,2026-07-03T10:42:36+00:00
ORD-003679,5,3,27in 1440p Monitor,displays,5,319.99,1599.95,refunded,2026-07-03T20:58:24+00:00
ORD-003680,10,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,completed,2026-07-03T19:53:09+00:00
ORD-003681,5,6,Desk Speakers Pair,audio,4,89.00,356.00,completed,2026-07-03T05:59:11+00:00
ORD-003682,6,6,Desk Speakers Pair,audio,2,89.00,178.00,refunded,2026-07-03T19:24:26+00:00
ORD-003683,3,3,27in 1440p Monitor,displays,3,319.99,959.97,pending,2026-07-03T14:09:57+00:00
ORD-003684,4,7,Standing Desk 120cm,furniture,5,449.00,2245.00,cancelled,2026-07-03T08:04:12+00:00
ORD-003685,2,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,pending,2026-07-03T13:28:23+00:00
ORD-003686,7,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,cancelled,2026-07-03T20:23:11+00:00
ORD-003687,8,6,Desk Speakers Pair,audio,1,89.00,89.00,cancelled,2026-07-03T23:30:49+00:00
ORD-003688,1,7,Standing Desk 120cm,furniture,5,449.00,2245.00,cancelled,2026-07-03T11:48:36+00:00
ORD-003689,4,8,Ergonomic Chair,furniture,3,612.75,1838.25,completed,2026-07-03T09:31:42+00:00
ORD-003690,10,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,completed,2026-07-03T22:52:09+00:00
ORD-003691,2,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,refunded,2026-07-03T02:42:46+00:00
ORD-003692,1,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,pending,2026-07-03T06:00:02+00:00
ORD-003693,4,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,cancelled,2026-07-03T21:11:20+00:00
ORD-003694,4,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,refunded,2026-07-03T13:15:39+00:00
ORD-003695,5,5,Over-ear Headphones,audio,1,199.95,199.95,refunded,2026-07-03T11:50:30+00:00
ORD-003696,4,2,Wireless Mouse,peripherals,3,49.50,148.50,completed,2026-07-03T11:56:00+00:00
ORD-003697,10,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,pending,2026-07-03T13:19:46+00:00
ORD-003698,2,7,Standing Desk 120cm,furniture,4,449.00,1796.00,pending,2026-07-03T19:05:50+00:00
ORD-003699,1,7,Standing Desk 120cm,furniture,4,449.00,1796.00,completed,2026-07-03T11:33:11+00:00
ORD-003700,2,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,cancelled,2026-07-03T05:26:59+00:00
ORD-003701,3,2,Wireless Mouse,peripherals,1,49.50,49.50,refunded,2026-07-03T12:53:01+00:00
ORD-003702,2,7,Standing Desk 120cm,furniture,5,449.00,2245.00,refunded,2026-07-03T19:16:04+00:00
ORD-003703,3,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,refunded,2026-07-03T22:01:47+00:00
ORD-003704,3,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,pending,2026-07-03T13:08:35+00:00
ORD-003705,6,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,refunded,2026-07-03T20:18:32+00:00
ORD-003706,9,3,27in 1440p Monitor,displays,2,319.99,639.98,refunded,2026-07-03T12:02:50+00:00
ORD-003707,10,7,Standing Desk 120cm,furniture,1,449.00,449.00,refunded,2026-07-03T11:48:46+00:00
ORD-003708,5,8,Ergonomic Chair,furniture,5,612.75,3063.75,cancelled,2026-07-03T16:06:00+00:00
ORD-003709,6,3,27in 1440p Monitor,displays,2,319.99,639.98,cancelled,2026-07-03T17:56:20+00:00
ORD-003710,6,5,Over-ear Headphones,audio,5,199.95,999.75,refunded,2026-07-03T23:01:00+00:00
ORD-003711,5,6,Desk Speakers Pair,audio,3,89.00,267.00,pending,2026-07-03T22:20:32+00:00
ORD-003712,10,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,completed,2026-07-03T11:05:16+00:00
ORD-003713,1,2,Wireless Mouse,peripherals,4,49.50,198.00,pending,2026-07-03T12:05:54+00:00
ORD-003714,3,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,cancelled,2026-07-03T01:33:39+00:00
ORD-003715,4,6,Desk Speakers Pair,audio,2,89.00,-50.00,completed,2026-07-03T21:20:51+00:00
ORD-003716,6,3,27in 1440p Monitor,displays,1,319.99,319.99,completed,2026-07-03T11:52:06+00:00
ORD-003717,6,4,34in Ultrawide Monitor,displays,1,579.00,579.00,refunded,2026-07-03T11:47:44+00:00
ORD-003718,7,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,pending,2026-07-03T07:25:50+00:00
ORD-003719,5,2,Wireless Mouse,peripherals,3,49.50,148.50,refunded,2026-07-03T11:02:29+00:00
ORD-003720,8,7,Standing Desk 120cm,furniture,5,449.00,2245.00,pending,2026-07-03T22:34:19+00:00
ORD-003721,8,8,Ergonomic Chair,furniture,2,612.75,1225.50,refunded,2026-07-03T15:24:12+00:00
ORD-003722,1,5,Over-ear Headphones,audio,4,199.95,799.80,pending,2026-07-03T05:27:02+00:00
ORD-003723,6,6,Desk Speakers Pair,audio,5,89.00,445.00,cancelled,2026-07-03T06:06:21+00:00
ORD-003724,4,4,34in Ultrawide Monitor,displays,1,579.00,579.00,pending,2026-07-03T19:08:41+00:00
ORD-003725,4,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,completed,2026-07-03T04:52:07+00:00
ORD-003726,3,3,27in 1440p Monitor,displays,2,319.99,639.98,completed,2026-07-03T22:05:05+00:00
ORD-003727,1,5,Over-ear Headphones,audio,5,199.95,999.75,refunded,2026-07-03T03:22:17+00:00
ORD-003728,4,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,refunded,2026-07-03T18:55:03+00:00
ORD-003729,4,5,Over-ear Headphones,audio,4,199.95,799.80,refunded,2026-07-03T05:49:51+00:00
ORD-003730,3,6,Desk Speakers Pair,audio,1,89.00,89.00,refunded,2026-07-03T19:23:17+00:00
ORD-003731,8,7,Standing Desk 120cm,furniture,5,449.00,2245.00,pending,2026-07-03T03:10:15+00:00
ORD-003732,8,3,27in 1440p Monitor,displays,3,319.99,959.97,cancelled,2026-07-03T17:28:44+00:00
ORD-003733,5,5,Over-ear Headphones,audio,3,199.95,599.85,refunded,2026-07-03T20:27:47+00:00
ORD-003734,10,3,27in 1440p Monitor,displays,4,319.99,1279.96,completed,2026-07-03T05:38:04+00:00
ORD-003735,2,6,Desk Speakers Pair,audio,2,89.00,178.00,refunded,2026-07-03T22:31:22+00:00
ORD-003736,2,7,Standing Desk 120cm,furniture,5,449.00,2245.00,refunded,2026-07-03T08:46:40+00:00
ORD-003737,8,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,completed,2026-07-03T06:36:49+00:00
ORD-003738,8,8,Ergonomic Chair,furniture,2,612.75,1225.50,pending,2026-07-03T02:18:19+00:00
ORD-003739,10,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,pending,2026-07-03T07:54:38+00:00
ORD-003740,3,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,pending,2026-07-03T06:37:07+00:00
ORD-003741,4,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,refunded,2026-07-03T22:23:04+00:00
ORD-003742,6,3,27in 1440p Monitor,displays,1,319.99,319.99,completed,2026-07-03T15:33:00+00:00
ORD-003743,9,5,Over-ear Headphones,audio,2,199.95,399.90,pending,2026-07-03T20:08:20+00:00
ORD-003744,6,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,pending,2026-07-03T11:50:11+00:00
