order_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,status,order_date
ORD-000001,2,3,27in 1440p Monitor,displays,1,319.99,319.99,refunded,2026-07-01T19:51:22+00:00
ORD-000002,4,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,pending,2026-07-01T03:24:40+00:00
ORD-000003,9,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,pending,2026-07-01T00:57:58+00:00
ORD-000004,8,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,cancelled,2026-07-01T08:01:33+00:00
ORD-000005,6,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,cancelled,2026-07-01T15:23:12+00:00
ORD-000006,2,3,27in 1440p Monitor,displays,2,319.99,639.98,completed,2026-07-01T12:15:18+00:00
ORD-000007,6,7,Standing Desk 120cm,furniture,1,449.00,449.00,cancelled,2026-07-01T13:04:12+00:00
ORD-000008,2,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,refunded,2026-07-01T19:31:24+00:00
ORD-000009,10,2,Wireless Mouse,peripherals,5,49.50,247.50,cancelled,2026-07-01T10:40:27+00:00
ORD-000010,1,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,pending,2026-07-01T02:31:56+00:00
ORD-000011,2,5,Over-ear Headphones,audio,1,199.95,199.95,refunded,2026-07-01T08:28:32+00:00
ORD-000012,6,5,Over-ear Headphones,audio,4,199.95,799.80,pending,2026-07-01T23:08:40+00:00
ORD-000013,5,6,Desk Speakers Pair,audio,3,89.00,267.00,completed,2026-07-01T07:37:40+00:00
ORD-000014,4,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,pending,2026-07-01T19:26:50+00:00
ORD-000015,9,8,Ergonomic Chair,furniture,4,612.75,2451.00,pending,2026-07-01T09:49:42+00:00
ORD-000016,1,6,Desk Speakers Pair,audio,1,89.00,89.00,cancelled,2026-07-01T08:20:21+00:00
ORD-000017,4,7,Standing Desk 120cm,furniture,3,449.00,1347.00,cancelled,2026-07-01T02:24:35+00:00
