order_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,status,order_date
ORD-094455,9,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,refunded,2026-08-14T00:10:26+00:00
ORD-094456,5,4,34in Ultrawide Monitor,displays,5,579.00,2895.00,cancelled,2026-08-14T23:43:52+00:00
ORD-094457,2,8,Ergonomic Chair,furniture,2,612.75,1225.50,completed,2026-08-14T08:59:58+00:00
ORD-094458,7,2,Wireless Mouse,peripherals,5,49.50,247.50,cancelled,2026-08-14T11:01:41+00:00
ORD-094459,5,7,Standing Desk 120cm,furniture,3,449.00,1347.00,refunded,2026-08-14T00:48:05+00:00
ORD-094460,6,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,completed,2026-08-14T16:21:31+00:00
ORD-094461,9,5,Over-ear Headphones,audio,3,199.95,599.85,cancelled,2026-08-14T06:40:06+00:00
ORD-094462,10,5,Over-ear Headphones,audio,4,199.95,799.80,completed,2026-08-14T09:28:41+00:00
ORD-094463,5,7,Standing Desk 120cm,furniture,5,449.00,2245.00,pending,2026-08-14T15:03:38+00:00
ORD-094464,3,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,refunded,2026-08-14T22:12:11+00:00
ORD-094465,9,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,pending,2026-08-14T23:23:40+00:00
ORD-094466,4,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,completed,2026-08-14T00:43:18+00:00
ORD-094467,1,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,pending,2026-08-14T09:19:13+00:00
ORD-094468,3,4,34in Ultrawide Monitor,displays,5,579.00,2895.00,completed,2026-08-14T07:50:33+00:00
ORD-094469,2,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,completed,2026-08-14T12:53:30+00:00
ORD-094470,10,6,Desk Speakers Pair,audio,3,89.00,267.00,completed,2026-08-14T02:12:58+00:00
ORD-094471,2,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,completed,2026-08-14T00:27:30+00:00
ORD-094472,5,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,cancelled,2026-08-14T23:13:59+00:00
ORD-094473,4,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,completed,2026-08-14T22:00:09+00:00
ORD-094474,6,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,pending,2026-08-14T03:37:54+00:00
ORD-094475,8,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,pending,2026-08-14T18:48:21+00:00
ORD-094476,8,3,27in 1440p Monitor,displays,3,319.99,959.97,completed,2026-08-14T16:12:50+00:00
ORD-094477,3,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,pending,2026-08-14T15:04:31+00:00
ORD-094478,6,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,refunded,2026-08-14T11:37:00+00:00
ORD-094479,10,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,pending,2026-08-14T11:46:20+00:00
ORD-094480,6,8,Ergonomic Chair,furniture,2,612.75,1225.50,completed,2026-08-14T15:26:05+00:00
ORD-094481,9,7,Standing Desk 120cm,furniture,2,449.00,898.00,completed,2026-08-14T10:38:53+00:00
ORD-094482,9,5,Over-ear Headphones,audio,5,199.95,999.75,cancelled,2026-08-14T08:02:46+00:00
ORD-094483,9,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,cancelled,2026-08-14T17:35:49+00:00
ORD-094484,3,2,Wireless Mouse,peripherals,2,49.50,99.00,pending,2026-08-14T21:36:37+00:00
ORD-094485,4,8,Ergonomic Chair,furniture,4,612.75,2451.00,cancelled,2026-08-14T14:33:02+00:00
ORD-094486,7,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,completed,2026-08-14T08:04:39+00:00
ORD-094487,3,8,Ergonomic Chair,furniture,4,612.75,2451.00,completed,2026-08-14T09:21:17+00:00
ORD-094488,7,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,refunded,2026-08-14T02:03:02+00:00
ORD-094489,8,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,completed,2026-08-14T21:17:31+00:00
ORD-094490,9,2,Wireless Mouse,peripherals,5,49.50,247.50,cancelled,2026-08-14T22:21:15+00:00
ORD-094491,9,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,cancelled,2026-08-14T17:11:32+00:00
ORD-094492,1,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,completed,2026-08-14T02:27:19+00:00
ORD-094493,7,7,Standing Desk 120cm,furniture,4,449.00,1796.00,refunded,2026-08-14T22:15:49+00:00
ORD-094494,9,8,Ergonomic Chair,furniture,5,612.75,3063.75,completed,2026-08-14T16:12:40+00:00
ORD-094495,5,7,Standing Desk 120cm,furniture,1,449.00,449.00,completed,2026-08-14T13:52:38+00:00
ORD-094496,9,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,pending,2026-08-14T18:47:26+00:00
ORD-094497,5,2,Wireless Mouse,peripherals,1,49.50,49.50,refunded,2026-08-14T14:29:01+00:00
ORD-094498,7,5,Over-ear Headphones,audio,5,199.95,999.75,refunded,2026-08-14T15:16:38+00:00
ORD-094499,3,3,27in 1440p Monitor,displays,5,319.99,1599.95,cancelled,2026-08-14T09:38:39+00:00
