order_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,status,order_date
ORD-105075,4,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,completed,2026-08-18T05:30:04+00:00
ORD-105076,9,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,cancelled,2026-08-18T01:02:26+00:00
ORD-105077,1,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,completed,2026-08-18T20:12:00+00:00
ORD-105078,2,3,27in 1440p Monitor,displays,3,319.99,959.97,completed,2026-08-18T16:14:15+00:00
ORD-105079,3,8,Ergonomic Chair,furniture,2,612.75,1225.50,cancelled,2026-08-18T13:16:44+00:00
ORD-105080,6,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,cancelled,2026-08-18T05:03:26+00:00
ORD-105081,8,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,cancelled,2026-08-18T07:21:05+00:00
ORD-105082,8,6,Desk Speakers Pair,audio,3,89.00,267.00,pending,2026-08-18T02:07:43+00:00
ORD-105083,4,6,Desk Speakers Pair,audio,3,89.00,267.00,cancelled,2026-08-18T06:11:10+00:00
ORD-105084,4,5,Over-ear Headphones,audio,2,199.95,399.90,completed,2026-08-18T12:25:42+00:00
ORD-105085,8,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,pending,2026-08-18T13:16:10+00:00
ORD-105086,4,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,completed,2026-08-18T16:47:01+00:00
ORD-105087,3,3,27in 1440p Monitor,displays,3,319.99,959.97,completed,2026-08-18T06:49:35+00:00
ORD-105088,3,3,27in 1440p Monitor,displays,2,319.99,639.98,completed,2026-08-18T20:40:56+00:00
ORD-105089,9,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,completed,2026-08-18T01:52:16+00:00
ORD-105090,4,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,pending,2026-08-18T14:45:14+00:00
ORD-105091,5,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,refunded,2026-08-18T07:51:18+00:00
ORD-105092,7,2,Wireless Mouse,peripherals,1,49.50,49.50,completed,2026-08-18T09:07:48+00:00
ORD-105093,8,5,Over-ear Headphones,audio,1,199.95,199.95,refunded,2026-08-18T05:12:45+00:00
