order_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,status,order_date
ORD-008529,6,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,completed,2026-07-05T00:44:27+00:00
ORD-008530,2,5,Over-ear Headphones,audio,5,199.95,999.75,cancelled,2026-07-05T18:02:36+00:00
ORD-008531,2,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,pending,2026-07-05T11:28:01+00:00
ORD-008532,3,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,completed,2026-07-05T17:46:32+00:00
ORD-008533,8,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,cancelled,2026-07-05T01:53:33+00:00
ORD-008534,10,5,Over-ear Headphones,audio,3,199.95,599.85,pending,2026-07-05T17:07:52+00:00
ORD-008535,8,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,completed,2026-07-05T02:36:40+00:00
ORD-008536,1,8,Ergonomic Chair,furniture,3,612.75,1838.25,pending,2026-07-05T00:21:35+00:00
ORD-008537,9,5,Over-ear Headphones,audio,3,199.95,599.85,cancelled,2026-07-05T14:21:45+00:00
ORD-008538,8,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,pending,2026-07-05T11:59:55+00:00
ORD-008539,10,8,Ergonomic Chair,furniture,3,612.75,1838.25,refunded,2026-07-05T10:07:35+00:00
ORD-008540,8,7,Standing Desk 120cm,furniture,4,449.00,1796.00,pending,2026-07-05T00:10:43+00:00
ORD-008541,1,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,cancelled,2026-07-05T13:46:43+00:00
ORD-008542,3,8,Ergonomic Chair,furniture,3,612.75,1838.25,completed,2026-07-05T03:46:10+00:00
ORD-008543,1,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,pending,2026-07-05T19:46:42+00:00
ORD-008544,4,7,Standing Desk 120cm,furniture,5,449.00,2245.00,pending,2026-07-05T21:38:04+00:00
ORD-008545,10,6,Desk Speakers Pair,audio,2,89.00,178.00,cancelled,2026-07-05T19:25:24+00:00
ORD-008546,10,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,pending,2026-07-05T07:51:44+00:00
ORD-008547,1,6,Desk Speakers Pair,audio,1,89.00,89.00,pending,2026-07-05T14:38:31+00:00
ORD-008548,8,7,Standing Desk 120cm,furniture,5,449.00,2245.00,refunded,2026-07-05T11:57:51+00:00
ORD-008549,7,6,Desk Speakers Pair,audio,2,89.00,178.00,cancelled,2026-07-05T15:40:34+00:00
ORD-008550,2,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,refunded,2026-07-05T07:54:06+00:00
ORD-008551,9,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,completed,2026-07-05T17:06:28+00:00
ORD-008552,5,8,Ergonomic Chair,furniture,3,612.75,1838.25,completed,2026-07-05T05:26:31+00:00
ORD-008553,8,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,refunded,2026-07-05T08:53:15+00:00
ORD-008554,9,5,Over-ear Headphones,audio,2,199.95,399.90,pending,2026-07-05T22:12:09+00:00
ORD-008555,4,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,cancelled,2026-07-05T00:24:57+00:00
ORD-008556,3,4,34in Ultrawide Monitor,displays,5,579.00,2895.00,refunded,2026-07-05T13:21:03+00:00
ORD-008557,9,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,cancelled,2026-07-05T23:47:30+00:00
ORD-008558,9,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,refunded,2026-07-05T21:50:54+00:00
ORD-008559,2,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,completed,2026-07-05T01:05:57+00:00
ORD-008560,8,5,Over-ear Headphones,audio,5,199.95,999.75,cancelled,2026-07-05T21:55:59+00:00
ORD-008561,8,8,Ergonomic Chair,furniture,3,612.75,1838.25,pending,2026-07-05T09:54:55+00:00
ORD-008562,5,8,Ergonomic Chair,furniture,4,612.75,2451.00,completed,2026-07-05T01:20:41+00:00
ORD-008563,9,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,completed,2026-07-05T16:42:18+00:00
ORD-008564,7,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,cancelled,2026-07-05T13:16:28+00:00
ORD-008565,4,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,refunded,2026-07-05T16:24:36+00:00
ORD-008566,5,2,Wireless Mouse,peripherals,1,49.50,49.50,completed,2026-07-05T07:18:09+00:00
ORD-008567,7,6,Desk Speakers Pair,audio,4,89.00,356.00,completed,2026-07-05T07:29:07+00:00
ORD-008568,5,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,completed,2026-07-05T00:44:04+00:00
ORD-008569,10,8,Ergonomic Chair,furniture,3,612.75,1838.25,cancelled,2026-07-05T15:37:51+00:00
ORD-008570,3,4,34in Ultrawide Monitor,displays,1,579.00,579.00,completed,2026-07-05T17:15:02+00:00
ORD-008571,8,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,completed,2026-07-05T16:36:50+00:00
ORD-008572,2,7,Standing Desk 120cm,furniture,5,449.00,2245.00,refunded,2026-07-05T21:24:55+00:00
ORD-008573,3,6,Desk Speakers Pair,audio,5,89.00,445.00,pending,2026-07-05T16:50:33+00:00
ORD-008574,2,7,Standing Desk 120cm,furniture,2,449.00,898.00,completed,2026-07-05T11:13:16+00:00
ORD-008575,6,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,refunded,2026-07-05T19:35:20+00:00
ORD-008576,2,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,pending,2026-07-05T16:21:24+00:00
ORD-008577,3,7,Standing Desk 120cm,furniture,3,449.00,1347.00,completed,2026-07-05T17:22:09+00:00
ORD-008578,2,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,pending,2026-07-05T21:21:59+00:00
ORD-008579,9,8,Ergonomic Chair,furniture,5,612.75,3063.75,cancelled,2026-07-05T22:42:41+00:00
ORD-008580,10,3,27in 1440p Monitor,displays,3,319.99,959.97,completed,2026-07-05T21:01:27+00:00
ORD-008581,9,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,cancelled,2026-07-05T00:56:25+00:00
ORD-008582,6,2,Wireless Mouse,peripherals,3,49.50,148.50,cancelled,2026-07-05T20:23:54+00:00
ORD-008583,1,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,cancelled,2026-07-05T08:15:41+00:00
ORD-008584,4,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,completed,2026-07-05T15:09:28+00:00
ORD-008585,10,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,refunded,2026-07-05T13:24:48+00:00
ORD-008586,2,8,Ergonomic Chair,furniture,1,612.75,612.75,refunded,2026-07-05T17:57:05+00:00
ORD-008587,9,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,completed,2026-07-05T09:17:38+00:00
ORD-008588,1,5,Over-ear Headphones,audio,3,199.95,599.85,completed,2026-07-05T00:04:57+00:00
ORD-008589,6,5,Over-ear Headphones,audio,1,199.95,199.95,refunded,2026-07-05T16:11:09+00:00
ORD-008590,2,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,completed,2026-07-05T08:40:53+00:00
ORD-008591,8,7,Standing Desk 120cm,furniture,3,449.00,1347.00,refunded,2026-07-05T01:28:08+00:00
ORD-008592,9,3,27in 1440p Monitor,displays,5,319.99,1599.95,pending,2026-07-05T14:58:06+00:00
ORD-008593,6,3,27in 1440p Monitor,displays,5,319.99,1599.95,cancelled,2026-07-05T18:19:28+00:00
ORD-008594,5,3,27in 1440p Monitor,displays,4,319.99,1279.96,cancelled,2026-07-05T07:30:18+00:00
