order_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,status,order_date
ORD-062647,10,5,Over-ear Headphones,audio,3,199.95,599.85,completed,2026-07-31T01:37:48+00:00
ORD-062648,8,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,refunded,2026-07-31T18:23:24+00:00
ORD-062649,10,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,refunded,2026-07-31T09:57:28+00:00
ORD-062650,10,7,Standing Desk 120cm,furniture,2,449.00,898.00,cancelled,2026-07-31T06:20:22+00:00
ORD-062651,9,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,pending,2026-07-31T13:57:33+00:00
ORD-062652,7,2,Wireless Mouse,peripherals,1,49.50,49.50,completed,2026-07-31T22:12:29+00:00
ORD-062653,10,3,27in 1440p Monitor,displays,3,319.99,959.97,cancelled,2026-07-31T18:45:08+00:00
ORD-062654,7,5,Over-ear Headphones,audio,3,199.95,599.85,cancelled,2026-07-31T16:28:42+00:00
ORD-062655,4,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,cancelled,2026-07-31T03:57:21+00:00
ORD-062656,4,2,Wireless Mouse,peripherals,1,49.50,49.50,cancelled,2026-07-31T11:40:21+00:00
ORD-062657,10,7,Standing Desk 120cm,furniture,3,449.00,1347.00,completed,2026-07-31T00:20:34+00:00
ORD-062658,9,5,Over-ear Headphones,audio,4,199.95,799.80,pending,2026-07-31T23:05:56+00:00
ORD-062659,1,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,cancelled,2026-07-31T13:39:14+00:00
ORD-062660,7,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,refunded,2026-07-31T12:57:38+00:00
ORD-062661,7,4,34in Ultrawide Monitor,displays,1,579.00,579.00,completed,2026-07-31T18:30:46+00:00
ORD-062662,10,7,Standing Desk 120cm,furniture,4,449.00,1796.00,refunded,2026-07-31T00:55:18+00:00
ORD-062663,6,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,cancelled,2026-07-31T03:50:43+00:00
ORD-062664,4,8,Ergonomic Chair,furniture,3,612.75,1838.25,refunded,2026-07-31T08:01:32+00:00
ORD-062665,7,6,Desk Speakers Pair,audio,4,89.00,356.00,refunded,2026-07-31T13:18:23+00:00
ORD-062666,5,7,Standing Desk 120cm,furniture,2,449.00,898.00,pending,2026-07-31T03:58:44+00:00
ORD-062667,6,8,Ergonomic Chair,furniture,2,612.75,1225.50,cancelled,2026-07-31T06:37:15+00:00
ORD-062668,7,4,34in Ultrawide Monitor,displays,1,579.00,579.00,cancelled,2026-07-31T13:39:54+00:00
ORD-062669,2,5,Over-ear Headphones,audio,2,199.95,399.90,cancelled,2026-07-31T07:38:43+00:00
ORD-062670,5,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,completed,2026-07-31T11:05:32+00:00
ORD-062671,10,2,Wireless Mouse,peripherals,4,49.50,198.00,completed,2026-07-31T16:01:44+00:00
ORD-062672,4,5,Over-ear Headphones,audio,3,199.95,599.85,refunded,2026-07-31T01:22:02+00:00
