order_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,status,order_date
ORD-109125,8,8,Ergonomic Chair,furniture,2,612.75,1225.50,pending,2026-08-20T16:45:18+00:00
ORD-109126,10,2,Wireless Mouse,peripherals,4,49.50,198.00,completed,2026-08-20T07:40:26+00:00
ORD-109127,6,5,Over-ear Headphones,audio,3,199.95,599.85,cancelled,2026-08-20T18:05:13+00:00
ORD-109128,3,6,Desk Speakers Pair,audio,4,89.00,356.00,refunded,2026-08-20T10:00:00+00:00
ORD-109129,7,5,Over-ear Headphones,audio,1,199.95,199.95,pending,2026-08-20T13:59:59+00:00
ORD-109130,6,7,Standing Desk 120cm,furniture,2,449.00,898.00,pending,2026-08-20T08:57:46+00:00
ORD-109131,5,2,Wireless Mouse,peripherals,3,49.50,148.50,completed,2026-08-20T15:37:26+00:00
ORD-109132,9,4,34in Ultrawide Monitor,displays,1,579.00,579.00,refunded,2026-08-20T17:20:46+00:00
ORD-109133,1,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,refunded,2026-08-20T06:31:10+00:00
ORD-109134,2,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,completed,2026-08-20T21:44:11+00:00
ORD-109135,5,6,Desk Speakers Pair,audio,5,89.00,445.00,refunded,2026-08-20T08:08:05+00:00
ORD-109136,6,8,Ergonomic Chair,furniture,3,612.75,1838.25,completed,2026-08-20T01:26:47+00:00
ORD-109137,6,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,pending,2026-08-20T07:31:58+00:00
ORD-109138,8,7,Standing Desk 120cm,furniture,2,449.00,898.00,refunded,2026-08-20T21:23:17+00:00
ORD-109139,5,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,refunded,2026-08-20T01:55:03+00:00
ORD-109140,1,5,Over-ear Headphones,audio,2,199.95,399.90,refunded,2026-08-20T11:16:07+00:00
ORD-109141,4,2,Wireless Mouse,peripherals,2,49.50,99.00,pending,2026-08-20T20:46:44+00:00
ORD-109142,9,4,34in Ultrawide Monitor,displays,1,579.00,579.00,completed,2026-08-20T03:09:30+00:00
ORD-109143,8,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,cancelled,2026-08-20T22:10:19+00:00
ORD-109144,7,3,27in 1440p Monitor,displays,2,319.99,639.98,cancelled,2026-08-20T01:41:45+00:00
ORD-109145,6,5,Over-ear Headphones,audio,4,199.95,799.80,completed,2026-08-20T12:15:28+00:00
ORD-109146,9,7,Standing Desk 120cm,furniture,2,449.00,898.00,pending,2026-08-20T19:03:48+00:00
ORD-109147,4,7,Standing Desk 120cm,furniture,5,449.00,2245.00,cancelled,2026-08-20T21:49:45+00:00
ORD-109148,7,5,Over-ear Headphones,audio,4,199.95,799.80,cancelled,2026-08-20T18:29:18+00:00
ORD-109149,3,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,pending,2026-08-20T12:39:13+00:00
ORD-109150,3,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,pending,2026-08-20T17:44:57+00:00
ORD-109151,8,7,Standing Desk 120cm,furniture,2,449.00,898.00,pending,2026-08-20T00:18:40+00:00
ORD-109152,1,8,Ergonomic Chair,furniture,2,612.75,1225.50,cancelled,2026-08-20T12:26:37+00:00
ORD-109153,10,5,Over-ear Headphones,audio,4,199.95,799.80,refunded,2026-08-20T16:53:25+00:00
ORD-109154,8,2,Wireless Mouse,peripherals,2,49.50,99.00,cancelled,2026-08-20T00:32:13+00:00
ORD-109155,7,7,Standing Desk 120cm,furniture,4,449.00,1796.00,refunded,2026-08-20T09:08:47+00:00
ORD-109156,1,8,Ergonomic Chair,furniture,4,612.75,2451.00,refunded,2026-08-20T16:20:59+00:00
ORD-109157,4,2,Wireless Mouse,peripherals,5,49.50,247.50,cancelled,2026-08-20T21:00:34+00:00
ORD-109158,3,6,Desk Speakers Pair,audio,5,89.00,445.00,completed,2026-08-20T05:12:59+00:00
ORD-109159,5,7,Standing Desk 120cm,furniture,3,449.00,1347.00,cancelled,2026-08-20T15:51:21+00:00
ORD-109160,7,6,Desk Speakers Pair,audio,2,89.00,178.00,refunded,2026-08-20T05:20:21+00:00
ORD-109161,6,6,Desk Speakers Pair,audio,3,89.00,267.00,cancelled,2026-08-20T23:48:59+00:00
ORD-109162,3,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,cancelled,2026-08-20T03:58:12+00:00
ORD-109163,2,8,Ergonomic Chair,furniture,3,612.75,1838.25,refunded,2026-08-20T17:20:56+00:00
ORD-109164,6,4,34in Ultrawide Monitor,displays,1,579.00,579.00,completed,2026-08-20T15:43:23+00:00
ORD-109165,5,5,Over-ear Headphones,audio,5,199.95,999.75,completed,2026-08-20T18:16:13+00:00
ORD-109166,5,7,Standing Desk 120cm,furniture,3,449.00,1347.00,pending,2026-08-20T07:10:13+00:00
ORD-109167,7,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,refunded,2026-08-20T11:29:51+00:00
ORD-109168,5,5,Over-ear Headphones,audio,4,199.95,799.80,cancelled,2026-08-20T18:48:27+00:00
ORD-109169,6,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,pending,2026-08-20T05:40:22+00:00
ORD-109170,9,6,Desk Speakers Pair,audio,3,89.00,267.00,completed,2026-08-20T04:33:59+00:00
ORD-109171,1,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,refunded,2026-08-20T10:40:52+00:00
ORD-109172,10,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,pending,2026-08-20T18:42:31+00:00
ORD-109173,1,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,pending,2026-08-20T03:58:08+00:00
ORD-109174,10,7,Standing Desk 120cm,furniture,1,449.00,449.00,pending,2026-08-20T09:37:39+00:00
ORD-109175,7,2,Wireless Mouse,peripherals,2,49.50,99.00,completed,2026-08-20T23:44:10+00:00
ORD-109176,8,3,27in 1440p Monitor,displays,1,319.99,319.99,pending,2026-08-20T13:27:37+00:00
ORD-109177,3,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,completed,2026-08-20T11:21:41+00:00
ORD-109178,6,5,Over-ear Headphones,audio,5,199.95,999.75,refunded,2026-08-20T06:24:50+00:00
ORD-109179,1,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,completed,2026-08-20T01:43:25+00:00
ORD-109180,1,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,pending,2026-08-20T12:00:09+00:00
ORD-109181,4,3,27in 1440p Monitor,displays,4,319.99,1279.96,refunded,2026-08-20T22:45:13+00:00
