order_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,status,order_date
ORD-026492,2,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,cancelled,2026-07-14T03:46:15+00:00
ORD-026493,9,7,Standing Desk 120cm,furniture,5,449.00,2245.00,completed,2026-07-14T12:23:11+00:00
ORD-026494,7,7,Standing Desk 120cm,furniture,3,449.00,1347.00,refunded,2026-07-14T05:25:03+00:00
ORD-026495,7,5,Over-ear Headphones,audio,5,199.95,999.75,completed,2026-07-14T17:54:23+00:00
ORD-026496,7,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,refunded,2026-07-14T04:20:11+00:00
ORD-026497,2,8,Ergonomic Chair,furniture,2,612.75,1225.50,refunded,2026-07-14T01:15:24+00:00
ORD-026498,1,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,completed,2026-07-14T14:49:35+00:00
ORD-026499,2,8,Ergonomic Chair,furniture,2,612.75,1225.50,completed,2026-07-14T10:06:04+00:00
ORD-026500,7,3,27in 1440p Monitor,displays,5,319.99,1599.95,pending,2026-07-14T12:35:19+00:00
ORD-026501,4,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,cancelled,2026-07-14T03:39:41+00:00
ORD-026502,6,7,Standing Desk 120cm,furniture,5,449.00,2245.00,completed,2026-07-14T06:24:16+00:00
ORD-026503,5,2,Wireless Mouse,peripherals,5,49.50,247.50,completed,2026-07-14T23:14:40+00:00
ORD-026504,8,7,Standing Desk 120cm,furniture,4,449.00,1796.00,pending,2026-07-14T16:27:11+00:00
ORD-026505,10,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,pending,2026-07-14T22:54:15+00:00
ORD-026506,1,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,refunded,2026-07-14T04:48:43+00:00
ORD-026507,7,7,Standing Desk 120cm,furniture,1,449.00,449.00,completed,2026-07-14T11:25:45+00:00
ORD-026508,6,2,Wireless Mouse,peripherals,4,49.50,198.00,cancelled,2026-07-14T13:48:24+00:00
ORD-026509,5,7,Standing Desk 120cm,furniture,2,449.00,898.00,cancelled,2026-07-14T00:29:12+00:00
ORD-026510,5,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,refunded,2026-07-14T20:19:05+00:00
ORD-026511,6,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,cancelled,2026-07-14T03:50:59+00:00
ORD-026512,9,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,completed,2026-07-14T00:48:49+00:00
ORD-026513,9,6,Desk Speakers Pair,audio,3,89.00,267.00,completed,2026-07-14T16:19:35+00:00
ORD-026514,5,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,pending,2026-07-14T07:03:49+00:00
ORD-026515,7,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,cancelled,2026-07-14T10:54:17+00:00
ORD-026516,1,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,cancelled,2026-07-14T09:42:35+00:00
ORD-026517,3,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,pending,2026-07-14T06:15:19+00:00
ORD-026518,9,5,Over-ear Headphones,audio,4,199.95,799.80,refunded,2026-07-14T06:40:58+00:00
ORD-026519,7,3,27in 1440p Monitor,displays,3,319.99,959.97,refunded,2026-07-14T06:24:11+00:00
ORD-026520,10,6,Desk Speakers Pair,audio,2,89.00,178.00,completed,2026-07-14T11:19:11+00:00
ORD-026521,2,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,pending,2026-07-14T01:13:04+00:00
ORD-026522,9,8,Ergonomic Chair,furniture,3,612.75,1838.25,refunded,2026-07-14T06:02:20+00:00
ORD-026523,9,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,refunded,2026-07-14T03:19:29+00:00
ORD-026524,8,2,Wireless Mouse,peripherals,5,49.50,247.50,completed,2026-07-14T00:58:02+00:00
ORD-026525,2,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,cancelled,2026-07-14T21:00:11+00:00
ORD-026526,4,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,refunded,2026-07-14T09:30:42+00:00
ORD-026527,1,5,Over-ear Headphones,audio,3,199.95,599.85,refunded,2026-07-14T11:41:20+00:00
ORD-026528,9,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,completed,2026-07-14T22:34:57+00:00
ORD-026529,2,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,refunded,2026-07-14T10:45:09+00:00
ORD-026530,8,4,34in Ultrawide Monitor,displays,1,579.00,579.00,cancelled,2026-07-14T04:42:40+00:00
ORD-026531,2,4,34in Ultrawide Monitor,displays,5,579.00,2895.00,completed,2026-07-14T18:27:14+00:00
ORD-026532,5,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,completed,2026-07-14T02:15:33+00:00
ORD-026533,2,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,completed,2026-07-14T07:50:13+00:00
ORD-026534,9,2,Wireless Mouse,peripherals,1,49.50,49.50,cancelled,2026-07-14T09:43:53+00:00
ORD-026535,10,3,27in 1440p Monitor,displays,3,319.99,959.97,completed,2026-07-14T14:08:33+00:00
ORD-026536,4,2,Wireless Mouse,peripherals,2,49.50,99.00,pending,2026-07-14T02:14:05+00:00
ORD-026537,5,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,completed,2026-07-14T07:12:21+00:00
ORD-026538,5,3,27in 1440p Monitor,displays,1,319.99,319.99,completed,2026-07-14T17:27:58+00:00
ORD-026539,3,2,Wireless Mouse,peripherals,2,49.50,99.00,cancelled,2026-07-14T23:31:17+00:00
ORD-026540,5,3,27in 1440p Monitor,displays,5,319.99,1599.95,pending,2026-07-14T15:11:01+00:00
ORD-026541,6,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,pending,2026-07-14T21:19:19+00:00
ORD-026542,3,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,unknown_status,2026-07-14T21:59:30+00:00
ORD-026543,6,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,pending,2026-07-14T17:06:56+00:00
ORD-026544,4,5,Over-ear Headphones,audio,5,199.95,999.75,cancelled,2026-07-14T04:10:22+00:00
ORD-026545,6,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,cancelled,2026-07-14T18:35:20+00:00
ORD-026546,3,6,Desk Speakers Pair,audio,3,89.00,267.00,cancelled,2026-07-14T00:57:05+00:00
ORD-026547,7,8,Ergonomic Chair,furniture,1,612.75,612.75,completed,2026-07-14T17:10:25+00:00
ORD-026548,3,2,Wireless Mouse,peripherals,3,49.50,148.50,completed,2026-07-14T13:43:04+00:00
ORD-026549,7,5,Over-ear Headphones,audio,3,199.95,599.85,refunded,2026-07-14T13:08:22+00:00
ORD-026550,10,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,completed,2026-07-14T12:13:33+00:00
ORD-026551,10,5,Over-ear Headphones,audio,1,199.95,199.95,pending,2026-07-14T10:59:50+00:00
ORD-026552,8,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,cancelled,2026-07-14T23:17:18+00:00
