order_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,status,order_date
ORD-031741,2,3,27in 1440p Monitor,displays,4,319.99,1279.96,completed,2026-07-17T01:31:09+00:00
ORD-031742,6,2,Wireless Mouse,peripherals,2,49.50,99.00,pending,2026-07-17T11:32:13+00:00
ORD-031743,6,8,Ergonomic Chair,furniture,1,612.75,612.75,refunded,2026-07-17T22:00:56+00:00
ORD-031744,7,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,completed,2026-07-17T03:46:10+00:00
ORD-031745,5,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,completed,2026-07-17T06:36:13+00:00
ORD-031746,7,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,completed,2026-07-17T04:31:22+00:00
ORD-031747,10,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,completed,2026-07-17T20:24:59+00:00
ORD-031748,8,3,27in 1440p Monitor,displays,2,319.99,639.98,completed,2026-07-17T02:53:51+00:00
ORD-031749,5,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,completed,2026-07-17T16:23:32+00:00
ORD-031750,9,7,Standing Desk 120cm,furniture,5,449.00,2245.00,cancelled,2026-07-17T13:37:57+00:00
ORD-031751,1,3,27in 1440p Monitor,displays,3,319.99,959.97,cancelled,2026-07-17T14:12:44+00:00
ORD-031752,9,5,Over-ear Headphones,audio,5,199.95,999.75,cancelled,2026-07-17T01:58:09+00:00
ORD-031753,1,2,Wireless Mouse,peripherals,1,49.50,49.50,refunded,2026-07-17T18:17:49+00:00
ORD-031754,7,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,cancelled,2026-07-17T18:27:21+00:00
ORD-031755,10,3,27in 1440p Monitor,displays,1,319.99,319.99,refunded,2026-07-17T13:12:57+00:00
ORD-031756,7,2,Wireless Mouse,peripherals,5,49.50,247.50,completed,2026-07-17T22:17:26+00:00
ORD-031757,10,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,refunded,2026-07-17T06:13:04+00:00
ORD-031758,1,8,Ergonomic Chair,furniture,1,612.75,612.75,completed,2026-07-17T09:46:01+00:00
ORD-031759,4,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,refunded,2026-07-17T18:47:02+00:00
ORD-031760,6,6,Desk Speakers Pair,audio,1,89.00,89.00,refunded,2026-07-17T07:45:56+00:00
ORD-031761,5,8,Ergonomic Chair,furniture,2,612.75,1225.50,pending,2026-07-17T11:22:14+00:00
ORD-031762,1,2,Wireless Mouse,peripherals,2,49.50,99.00,completed,2026-07-17T17:09:01+00:00
ORD-031763,1,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,cancelled,2026-07-17T19:34:24+00:00
ORD-031764,7,6,Desk Speakers Pair,audio,5,89.00,445.00,refunded,2026-07-17T15:05:03+00:00
ORD-031765,5,3,27in 1440p Monitor,displays,5,319.99,1599.95,pending,2026-07-17T21:30:03+00:00
ORD-031766,6,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,refunded,2026-07-17T16:55:49+00:00
ORD-031767,5,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,completed,2026-07-17T13:08:08+00:00
ORD-031768,10,5,Over-ear Headphones,audio,2,199.95,399.90,refunded,2026-07-17T10:43:44+00:00
ORD-031769,5,6,Desk Speakers Pair,audio,2,89.00,178.00,refunded,2026-07-17T04:13:44+00:00
