order_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,status,order_date
ORD-065020,5,6,Desk Speakers Pair,audio,5,89.00,445.00,cancelled,2026-08-01T18:55:26+00:00
ORD-065021,5,5,Over-ear Headphones,audio,4,199.95,799.80,cancelled,2026-08-01T11:43:26+00:00
ORD-065022,8,2,Wireless Mouse,peripherals,2,49.50,99.00,pending,2026-08-01T19:09:08+00:00
ORD-065023,6,3,27in 1440p Monitor,displays,1,319.99,319.99,pending,2026-08-01T16:30:26+00:00
ORD-065024,8,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,refunded,2026-08-01T18:17:46+00:00
ORD-065025,7,2,Wireless Mouse,peripherals,1,49.50,49.50,completed,2026-08-01T23:17:16+00:00
ORD-065026,8,5,Over-ear Headphones,audio,2,199.95,399.90,pending,2026-08-01T13:59:53+00:00
ORD-065027,1,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,pending,2026-08-01T05:41:09+00:00
ORD-065028,9,8,Ergonomic Chair,furniture,4,612.75,2451.00,cancelled,2026-08-01T10:29:32+00:00
ORD-065029,3,2,Wireless Mouse,peripherals,1,49.50,49.50,cancelled,2026-08-01T02:29:56+00:00
ORD-065030,10,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,pending,2026-08-01T12:29:00+00:00
ORD-065031,2,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,completed,2026-08-01T13:13:06+00:00
ORD-065032,1,5,Over-ear Headphones,audio,4,199.95,799.80,cancelled,2026-08-01T09:40:01+00:00
ORD-065033,8,2,Wireless Mouse,peripherals,2,49.50,99.00,refunded,2026-08-01T13:24:06+00:00
ORD-065034,10,3,27in 1440p Monitor,displays,5,319.99,1599.95,completed,2026-08-01T07:57:39+00:00
ORD-065035,1,5,Over-ear Headphones,audio,3,199.95,599.85,cancelled,2026-08-01T12:05:59+00:00
ORD-065036,7,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,pending,2026-08-01T13:24:48+00:00
